Key,English,Simplified_Chinese
PROPQUEST_SCENARIO_INC_001517,You can reach the Garden of Rhisis by flying Northeast from the continent of Saint Morning. Please go there and meet up with Handel,你可以从晨光东北部飞到莱斯庭院。请去那里与汉德尔见面。
PROPQUEST_SCENARIO_INC_001518,"Hah, I see! After using all those town blinkwings, you've already forgotten how to fly.",哈，我明白了！在使用了所有这些城市的翅膀之后，你已经忘记了如何飞行。
PROPQUEST_SCENARIO_INC_001519,Welcome to the Garden of Rhisis. I have been expecting you. Do you understand the nature of my research?,欢迎来到莱斯庭院。我一直在期待你的到来。你了解我研究的内容吗？
PROPQUEST_SCENARIO_INC_001520,Handel is in the Northern part of the Garden of Rhisis. Please go locate her!,汉德尔在莱斯庭院的北部，请去找她。
PROPQUEST_SCENARIO_INC_001521,Go find Handel in the Garden of Rhisis.,在莱斯庭院找到汉德尔。
PROPQUEST_SCENARIO_INC_001523,Slaves to Shade,谢莉德的奴隶
PROPQUEST_SCENARIO_INC_001524,"You know where these monsters come from right? According to the records, they were the creation of Shade. Angered by her inability to destroy all of Roika, she plagued the lands with these foul beasts.",你知道这些怪物是从哪里来的对吗？根据记录，他们是谢莉德的产物。谢莉德因无法摧毁罗伊卡而愤怒，她用这些肮脏的野兽折磨着这片大陆。
PROPQUEST_SCENARIO_INC_001525,"Shade and her monsters succeeded in taking over all of Madrigal. She was subsequently defeated by 8 brave heroes who all rose to the challenge, restoring peace to the land.",谢莉德和她的怪物们成功的掌控了瑞加大陆。但随后她被八位勇敢的英雄奋起反抗打败了，这些英雄将和平再次带给了大陆。
PROPQUEST_SCENARIO_INC_001526,"Shade is now dead, but monsters that she created still exist. In fact, they seem to be growing stronger and greater in number. I'm here in the hopes of uncovering some sort of answer.",谢莉德已经死亡了，但是她创造的怪兽仍然存在。实际上，他们数量正在增加并且力量正在变强。我来到这就是问了寻求这个情况的答案。
PROPQUEST_SCENARIO_INC_001527,Research is difficult with the constant threat of Tombstone Bearers around. Will you please help buy me some time by defeating them?,由于碑石工匠在周围不断地威胁安全，研究很难正常开展。你愿意花点时间帮我打败他们吗？
PROPQUEST_SCENARIO_INC_001528,Thank you for your assistance. Killing 15 Tombstone Bearers should allow me ample time to complete my research.,谢谢你的协助。杀死15个碑石工匠应该就可以让我有足够时间完成我的研究了。
PROPQUEST_SCENARIO_INC_001529,"For the sake of truth, please do not pass up my request!",为了追求真相，请不要拒绝我的请求！
PROPQUEST_SCENARIO_INC_001530,"I've done it!! Because of your bravery, I've found an important piece of information.",我已经完成了！！因为你的勇敢，我已经找到了一条非常重要的信息。
PROPQUEST_SCENARIO_INC_001531,I'm still in the process of research. Please go and defeat 15 Small Tombstone Bearers & 7 Tombstone Bearers while I complete my work!,我仍在继续做研究。请在我完成我工作的同时，前去杀死15个碑石工匠学徒和7个碑石工匠。
PROPQUEST_SCENARIO_INC_001532,Defeat 15 Small Tombstone Bearers & 7 Tombstone Bearers.,杀死15个碑石工匠学徒和7个碑石工匠。
PROPQUEST_SCENARIO_INC_001534,Endless Loop,无尽的循环
PROPQUEST_SCENARIO_INC_001535,"While conducting my research, I found something of interest about the pillars carried by the Tombstone Bearers. It looks similar to those of Shade's temple.",在进行研究时，我发现在碑石工匠携带的石碑上有一些很有趣的东西。它看起来和谢莉德的神殿很像。
PROPQUEST_SCENARIO_INC_001536,"Upon looking further into the information, I found that Tombstone Bearers were actually slaves of Shade that built her temple. But why would they be here in the Garden of Rhisis?","Upon looking further into the information, I found that Tombstone Bearers were actually slaves of Shade that built her temple. But why would they be here in the Garden of Rhisis?"
PROPQUEST_SCENARIO_INC_001537,I need to acquire more data! Would you help me further by acquiring an Ancient Inscription? This might provide the insight I'm looking for!,我需要获得更多的数据！你愿意进一步帮助我获得一个古代铭文吗？这可能会让我获得一直寻找的灵感！
PROPQUEST_SCENARIO_INC_001538,I knew you would have accepted. You too yearn to discover the truth! You can find a Ancient Inscription by defeating any of the Tombstone Bearers,我知道你会接受的。你太渴望发现真相了！你可以通过杀死任何一个碑石工匠拿到古代铭文。
PROPQUEST_SCENARIO_INC_001539,How could you decline? This could potentially reveal so much to us about Shade's masquerpets and their growing strength!,How could you decline? This could potentially reveal so much to us about Shade's masquerpets and their growing strength!
PROPQUEST_SCENARIO_INC_001540,You got it!! Please hand it over quickly for me to analyze!,没错！！请尽快将它交给我分析！
PROPQUEST_SCENARIO_INC_001541,"Even if you don't initially receive an Ancient Inscription, keep defeating them! I'm sure one of these Tombstone Bearers is bound to have the Ancient Inscription!",如果你第一次没能拿到古代铭文，那就继续击杀他们！我相信这些碑石工匠中肯定有一个会掉落古代铭文的！
PROPQUEST_SCENARIO_INC_001542,Acquire an Ancient Inscription from one of the Tombstone Bearers.,从碑石工匠中获取古代铭文。
PROPQUEST_SCENARIO_INC_001544,Essence of the Gods,神的意识
PROPQUEST_SCENARIO_INC_001545,It's of no use… The stamp is just too damaged to gather much significant information. It did allude to the War of the Gods though…,这没用...这个印记被破坏得太严重了，我没法从中收集足够多的重要信息。但它确实暗指了神的战争...
PROPQUEST_SCENARIO_INC_001546,"I know from lore that, during this time, Bubble decided to take action against Shade and her masquerpet army. A battle occurred between the gods at this very location.",我从传说中了解到，在那段时期，波布尔决定采取行动对抗谢莉德和她的怪物军团。就在这个地方，众神之间发生了一场战斗。
PROPQUEST_SCENARIO_INC_001547,It is rumored that the essence of both gods remains in this garden till this day. Could you please find the Bubble Trace for me?,据传，这两位神的意识至今仍留在这座花园里。请问你可以为我寻找到波布尔的踪迹吗？
PROPQUEST_SCENARIO_INC_001548,"Please defeat the Basques in the North and acquire the Bubble Trace. Once you have this, take it to Bowler. He knows much more ancient lore than myself.",请击杀北部的巴斯克斗士并获取波布尔的踪迹。当你拿到后，请将它带给保罗克。他比我知道更多古代传说。
PROPQUEST_SCENARIO_INC_001549,You don't want to help me? Oh well... Then I will go myself...,You don't want to help me? Oh well... Then I will go myself...
PROPQUEST_SCENARIO_INC_001550,"Hmm? Yes I am Bowler, last keeper of the lore of this continent. WHAT!? You come bearing the Bubble Trace!?",嗯?是的，我就是保罗克，这个大陆上最后的传说的守护者。什么！？你带着波布尔的踪迹来的！？
PROPQUEST_SCENARIO_INC_001551,"Please kill 15 Basques, acquire the Bubble Trace and take it to Bowler.",请杀死15个巴斯克斗士，在拿到波布尔的踪迹后将它带给保罗克。
PROPQUEST_SCENARIO_INC_001552,Kill 15 Phantom Basques & 7 Basques and find the Bubble Trace and bring it to Bowler.,杀死15个轻量级巴斯克斗士和7个巴斯克斗士，并找到波布尔的踪迹后交给保罗克。
PROPQUEST_SCENARIO_INC_001554,Essence of the Gods (2),神的意识（2）
PROPQUEST_SCENARIO_INC_001555,"According to my ancestors, this region was once a primary location for a massive conflict between Bubble and Shade. Lets put it this way, Madrigal was once all one continent before this war…",据我的先祖们说，这个区域曾是波布尔和谢莉德之间的巨大冲突的主要发生地。这么说吧，瑞加大陆是在这场战争之前还是完整的一块大陆...
PROPQUEST_SCENARIO_INC_001556,"We must also acquire the Shade trace. It's rumored to be held by the Pranksters, the last remnants of the followers of Shade. As you can see, I'm a tad too short to confront them. Could you get it for me?","We must also acquire the Shade trace. It's rumored to be held by the Pranksters, the last remnants of the followers of Shade. As you can see, I'm a tad too short to confront them. Could you get it for me?"
PROPQUEST_SCENARIO_INC_001557,I appreciate the assistance. Please go Kill 15 Small Mage Pranksters & 7 Pranksters and acquire the Shade trace.,感谢你的协助。请去击杀15个见习小丑术士和7个小丑术士，并获得谢莉德的踪迹。
PROPQUEST_SCENARIO_INC_001558,What? Expect a poor little Dwarpet such as myself to take on an army of Pranksters?,What? Expect a poor little Dwarpet such as myself to take on an army of Pranksters?
PROPQUEST_SCENARIO_INC_001559,"So according to Bowler, this was the site of the battle between Bubble and Shade? The essence of each that you contain is definitive proof of this.",按照保罗克所说的，这个地方就是波布尔和谢莉德发生战争的地方？你所拥有的每一份意识就是这一点的确凿证据。
PROPQUEST_SCENARIO_INC_001560,"Kill 15 Small Mage Pranksters & 7 Pranksters, find the Shade Trace and bring it to Handel.",杀死15个见习小丑术士和7个小丑术士，找到谢莉德的踪迹并将它带给汉德尔。
PROPQUEST_SCENARIO_INC_001561,"Kill 15 Small Mage Pranksters & 7 Pranksters, acquire the Shade Trace and bring it to Handel.",杀死15个见习小丑术士和7个小丑术士，获取谢莉德的踪迹并将其带给汉德尔。
PROPQUEST_SCENARIO_INC_001563,Guardians of the Temple,圣殿守护者
PROPQUEST_SCENARIO_INC_001564,"This essence of Shade is concerning… After the 8 Heroes had defeated Shade, all remnants of her existence were to be purged to prevent her return.",在八大英雄击败谢莉德后，谢莉德意识的存在仍让人担忧....为了防止她的回归，她存在的所有残余都需要被清除。
PROPQUEST_SCENARIO_INC_001565,"If her essence remains, this is very bad… Stored in the Temple of Iblis is the Parchment of War. Please head there and retrieve it for me.","If her essence remains, this is very bad… Stored in the Temple of Iblis is the Parchment of War. Please head there and retrieve it for me."
PROPQUEST_SCENARIO_INC_001566,The Temple of Iblis is in the Southern most region of Saint Morning. The records are guarded by both Iblis Crashers and an Iblis Guardian so please defeat them to obtain it!,依普利神殿就在晨光的最南部的地区。记录中所描述的伊普里斯神庙由秘殿破坏者和秘殿警戒者共同守卫，所以请击败他们拿到羊皮纸！
PROPQUEST_SCENARIO_INC_001567,We've come too far to just quit now! Please reconsider!!,我们已经做了那么多，不能现在退出！请重新考虑！！
PROPQUEST_SCENARIO_INC_001568,You've made it back with the Parchment!,你带着战争卷轴回来了！
PROPQUEST_SCENARIO_INC_001569,Please bring the Parchment of War after defeating 10 Iblis Crashers and an Iblis Guardian.,Please bring the Parchment of War after defeating 10 Iblis Crashers and an Iblis Guardian.
PROPQUEST_SCENARIO_INC_001570,Bring Handel the Parchment of War after defeating 10 Iblis Crashers and an Iblis Guardian.,Bring Handel the Parchment of War after defeating 10 Iblis Crashers and an Iblis Guardian.
PROPQUEST_SCENARIO_INC_001572,Before He's Road kill…,在他被杀之前…
PROPQUEST_SCENARIO_INC_001573,Please you must quickly hurry to Bowler! It seems the Wheelems near him have grown increasingly aggressive and he has grown quite fearful!,你必须赶紧去保罗克那！他身边的独轮蒸汽机似乎变得越来越有攻击性，他现在非常害怕！
PROPQUEST_SCENARIO_INC_001574,"Will you hurry to his aid? In the meanwhile, I will attempt to decrypt these records. I know they contain something worthwhile!!","Will you hurry to his aid? In the meanwhile, I will attempt to decrypt these records. I know they contain something worthwhile!!"
PROPQUEST_SCENARIO_INC_001575,Your assistance is truly appreciated! Hurry and defeat 20 Rough Wheelems & 10 Wheelems then report to Bowler!,非常感谢你的帮助！请尽快杀死20个轻型独轮蒸汽机和10个中型独轮蒸汽机后向保罗克报告！
PROPQUEST_SCENARIO_INC_001576,Oh no!! You must help him! Bowler doesn't stand a chance against those vicious Wheelems!,哦，不！！你必须帮助他！保罗克根本没有能力对抗那些恶毒的独轮蒸汽机！
PROPQUEST_SCENARIO_INC_001577,"That was too close of a call! The Wheelems generally left me alone. For whatever reason, they suddenly grew violent and attempted to attack me while I was out near their territory.",你来得太及时了！独轮蒸汽机怪物们一般都会让我一个人呆着。不知出于什么原因，当我在他们的地盘附近时，他们突然变得暴力起来，并试图攻击我。
PROPQUEST_SCENARIO_INC_001578,Hurry! Kill 20 Rough Wheelems & 10 Wheelems before they can reach Bowler!,快！在独轮蒸汽机怪物们到达保罗克那之前，杀死20个轻型独轮蒸汽机和10个中型独轮蒸汽机！
PROPQUEST_SCENARIO_INC_001579,Kill 20 Rough Wheelems & 10 Wheelems and report to Bowler.,杀死20个轻型独轮蒸汽机和10个中型独轮蒸汽机后向保罗克汇报。
PROPQUEST_SCENARIO_INC_001581,The Moment of Truth,真相时刻
PROPQUEST_SCENARIO_INC_001582,"The number of Wheelems has increased so much since I last remember. If it weren't for you, I would have been Dwarpet road kill…",独轮蒸汽机的数量比上次增长了很多。如果不是你，我估计已经被杀死了...
PROPQUEST_SCENARIO_INC_001583,Has Handel finished her research? Oh! She is currently decrypting the Parchment of War? Will you hurry back to her and find if she has finished?,Has Handel finished her research? Oh! She is currently decrypting the Parchment of War? Will you hurry back to her and find if she has finished?
PROPQUEST_SCENARIO_INC_001584,"Tell Handel that I said thanks for her concern… If she need my help, feel free to find me at anytime!",请告诉汉德尔我很感谢她的关心... 如果她需要我的帮助，可以随时随地找我！
PROPQUEST_SCENARIO_INC_001585,"Look I know I'm great and you would love to spend time with me, but this is sort of important!",听着，我知道我很棒，你也很想和我在一起，但这件事很重要！
PROPQUEST_SCENARIO_INC_001586,I'm glad to see you… I have to finish decrypting the Parchment,很高兴见到你…但我得先破解战争卷轴
PROPQUEST_SCENARIO_INC_001587,Go see Handel. She should be done with decrypting the parchment.,去见汉德尔。她应该把卷轴解密了。
PROPQUEST_SCENARIO_INC_001588,Return to Handel and see if she has decrypted the Parchment.,回到汉德尔那里，看看她是否解密了卷轴。
PROPQUEST_SCENARIO_INC_001590,Revelation,启示录
PROPQUEST_SCENARIO_INC_001591,Why am I looking so distraught after analyzing the text you ask? Well… I guess the results are not what I would have wanted…,为什么在分析了你问的文字后我看起来如此心烦意乱？嗯…我想这不是我想要的结果…
PROPQUEST_SCENARIO_INC_001592,"The records indicate that despite the efforts made by the 8 heroes to expunge any trace of Shade's existence, her essence still persists throughout this world.",记录显示，尽管8位英雄努力抹去了谢莉德存在的所有痕迹，但她的意识仍然存在于世界各地。
PROPQUEST_SCENARIO_INC_001593,"When the time is right, she will regain her physical form and return anew to command her masquerpet army. It is her intention to reclaim the known world as her own…",当时机成熟时，她将恢复她的肉身，然后重新回来指挥她的怪物军队。她想把现在这个世界变成她能独自霸权的世界…
PROPQUEST_SCENARIO_INC_001594,You must go and talk to Reonan as soon as possible. We no longer have time to waste. Please find him!,你必须尽快去和瑞尔南谈谈。我们没多少时间可以浪费了。请尽快找到他！
PROPQUEST_SCENARIO_INC_001595,Reonan still hasn't explained to you the exact nature of the 8 heroes has he? I feel you are ready to know the truth and the role you play in this all…,瑞尔南还没有向你解释8个英雄的真实本质，对吗？我觉得你已经准备好了解真相以及你在这一切中所扮演的角色…
PROPQUEST_SCENARIO_INC_001596,I'm sorry if you feel uncertain about this all. Take some time to think it over…,如果你对这一切感到不坚定，我为此感到抱歉。但请你花点时间考虑一下…
PROPQUEST_SCENARIO_INC_001597,Greetings again! Ohhh…so this is what Handel has brought to light.,再次见面了！噢... 所以这就是汉德尔所发现的真相。
PROPQUEST_SCENARIO_INC_001598,Please hurry back to Reonan. I'm sure he will explain everything!,请快回到瑞尔南身边。我相信他会解释一切的！
PROPQUEST_SCENARIO_INC_001599,Return to Reonan with the results of Handel's research.,带着汉德尔的研究结果去找到瑞尔南。
PROPQUEST_SCENARIO_INC_001601,Darkon: The Mysterious Continent,达肯：神秘的大陆
PROPQUEST_SCENARIO_INC_001602,"This is more urgent that I thought… I was aware of the impending return of Shade, but this soon? I'm sorry I had to hide so much from you. Here is the truth…","This is more urgent that I thought… I was aware of the impending return of Shade, but this soon? I'm sorry I had to hide so much from you. Here is the truth…"
PROPQUEST_SCENARIO_INC_001603,"Handel, Hael and I share a common past. We are all reincarnations of the 8 original heroes to defeat Shade in the War of the Gods. I was the first Knight Hero...",汉德尔、海尔和我有着共同的过去。我们都是在众神之战中击败谢莉德的8位初始英雄的转世。我就是第一个骑士英雄...
PROPQUEST_SCENARIO_INC_001604,"We were all appointed by Bubble as champions of our respective classes, and led the armies of mankind against Shade and her masquerpets.",我们都被波布尔任命为各自职业的领袖，带领人类军队对抗谢莉德和她的怪物军队。
PROPQUEST_SCENARIO_INC_001605,I feel it is due time for a reunification of the original 8 heroes... I know the other reincarnations are out there. I just hope we will be able to convince the rest of them. We don't have much time…,我觉得是时候让初始的8位英雄回归了...我知道其他转世者也在那里。我只希望我们能说服其他人。我们没有太多时间了…
PROPQUEST_SCENARIO_INC_001606,"It has come to my attention that several of the other heroes are currently residing in a large continent known as Darkon. For Madrigal's sake, would you be able to track them down?",我注意到，其他几位英雄目前居住在一个被称为达肯的大陆上。为了瑞加大陆，你能找到他们吗？
PROPQUEST_SCENARIO_INC_001607,Make haste to meet the Mayor of Darkon. He sees over the main industrial town located in Darkon 2. Maybe he will have further information about the missing heroes.,赶快去见达肯市长。他位于达肯2的主要工业城镇。也许他会有更多关于失踪英雄的信息。
PROPQUEST_SCENARIO_INC_001608,"I know it is a lot to take in, but you are going to have to trust me on this one. We don't have any time to waste.",我知道这很难接受，但在这件事上你必须相信我。我们没时间浪费了。
PROPQUEST_SCENARIO_INC_001609,"Oh! Hello young adventurer. You shouldn't sneak up on a man my age, nearly gave me a heart attack. Hahaha!!",噢！！你好，年轻的冒险家。你不应该偷偷靠近我这个年纪的男人，这差点让我的心脏病发作。哈哈哈！！
PROPQUEST_SCENARIO_INC_001610,"You must locate the heroes of the past, so that Madrigal might have a future. Please speak with the Mayor of Darkon. I guarantee he will know something…",你必须找到过去的英雄，这样瑞加大陆才可能有未来。请跟达尔肯市长谈谈。我保证他会知道一些事情…
PROPQUEST_SCENARIO_INC_001611,Go meet the Mayor of Darken located in Darkon 2. Maybe he will have more information on the missing heroes.,去见达肯 2的达肯市长。也许他会有更多关于失踪英雄的信息。
PROPQUEST_SCENARIO_INC_001613,The Problem with Leyenas,高地猎犬的麻烦
PROPQUEST_SCENARIO_INC_001614,"What's this you speak of? Heroes? Can't say I've heard anything about that… But, I believe I know a person who may have…","What's this you speak of? Heroes? Can't say I've heard anything about that… But, I believe I know a person who may have…"
PROPQUEST_SCENARIO_INC_001615,Oh you want to know? Of course I will tell you… But first perhaps you could do me a favor?,你想知道吗？我当然会告诉你…但首先也许你能帮我个忙吗？
PROPQUEST_SCENARIO_INC_001616,I am frequently in touch with the mayors of both Saint City and Flarine. I have heard of your heroic actions and request your aid. There has been a dramatic increase in Leyena populations.,我经常与晨光和帕里的市长保持联系。我听说了你的英勇行为。我现在需要你的帮助。现在高地猎犬的数量急剧增加。
PROPQUEST_SCENARIO_INC_001617,They have made it awfully hard for our workers to collect a rare ore which is a staple export here in Darken. Please defeat the Leyena and I will give you the information.,它们让我们的工人很难收集一种稀有矿石，这种矿石是达肯的主要出口产品。请打败高地猎犬，我会告诉你你想知道的一些信息。
PROPQUEST_SCENARIO_INC_001618,Thank you adventurer! The Leyena can be found in Eastern Darkon. Please decrease their population by killing 20 Small Leyenas and 10 Leyenas.,谢谢你，我的冒险家！高地猎犬可以在达肯东部找到。请通过杀死20只高地幼犬和10只高地猎犬来减少它们的数量。
PROPQUEST_SCENARIO_INC_001619,"Hmm, what was it you needed again? My mind seems to be getting fuzzy... Since you are here, why not do some sightseeing?",嗯，你还需要什么？我的头脑似乎变得糊涂了... 既然你都来这了，为什么不观光一下呢？
PROPQUEST_SCENARIO_INC_001620,Hah! It is just as I have heard. You are truly a problem saver! Now to uphold my end of the bargain!,哈！正如我所听说的那样。你真是个问题拖延者！但现在我坚持我的协议！
PROPQUEST_SCENARIO_INC_001621,Well? I'm not getting any younger! The Leyena are found in Eastern Darkon. Please get rid of at least 20 Small Leyenas and 10 Leyenas!,我不再年轻了！高地猎犬可以在达肯东部找到。请除掉至少20个高地幼犬和10个高地猎犬！
PROPQUEST_SCENARIO_INC_001622,Kill 20 Small Leyenas and 10 Leyenas.,请杀死20个高地幼犬和10个高地猎犬！
PROPQUEST_SCENARIO_INC_001624,The Great Teacher Inisis,伟大的导师 - 伊内瑟丝
PROPQUEST_SCENARIO_INC_001625,Search out the Great Teacher Inisis. She has a wealth of knowledge on many subjects and has produced many outstanding students. If anyone knows it would be her.,寻找伟大的导师伊内瑟丝。她拥有丰富的学科知识，培养了许多优秀的学生。如果所有人都认识某个人，那这个人就是她了。
PROPQUEST_SCENARIO_INC_001626,Inisis can be found at the center of Darken. Please go see her! I'm sure she will be of assistance!,伊内瑟丝可以在达肯市中心找到。请去见她！我相信她可以提供帮助！
PROPQUEST_SCENARIO_INC_001627,But be patient! Inisis will hardly give you the answers you seek so quickly!,但是要有耐心！伊内瑟丝很难如此迅速地给你答案！
PROPQUEST_SCENARIO_INC_001628,Changed your mind already? Guess the task wasn't that important then.,你已经改变主意了吗？我猜任务当时没那么重要。
PROPQUEST_SCENARIO_INC_001629,Hmm... You are new here aren't you? Have you journeyed all this way to become one of my students?,Hmm... You are new here aren't you? Have you journeyed all this way to become one of my students?
PROPQUEST_SCENARIO_INC_001630,Go see Inisis. She is at the center of Darken.,去见伊内瑟丝。她就在达肯市中心。
PROPQUEST_SCENARIO_INC_001631,Go meet [Mentor] Inisis.,去见[导师] 伊内瑟丝。
PROPQUEST_SCENARIO_INC_001633,Corrupted Hunter,堕落的猎人
PROPQUEST_SCENARIO_INC_001634,"8 legendary heroes? Hmm… Maybe… I have a person in my mind… but, I can't tell you so easily. First you must do something to show you are worthy of such information.",8位传奇英雄？嗯…好像…我脑子里有一个人…但是，我不能这么轻易地告诉你。首先，你必须做点什么来证明你值得这样的信息。
PROPQUEST_SCENARIO_INC_001635,Foul monsters known as Trangfoma have been reported kidnapping civilians outside of the city. They are lead by a powerful lord Trangfoma. It needs to be defeated.,Foul monsters known as Trangfoma have been reported kidnapping civilians outside of the city. They are lead by a powerful lord Trangfoma. It needs to be defeated.
PROPQUEST_SCENARIO_INC_001636,Please kill the Lord Trangfoma located in Eastern Darkon. He won't go down so easily so I would recommend enlisting the help of fellow warriors such as yourself.,Please kill the Lord Trangfoma located in Eastern Darkon. He won't go down so easily so I would recommend enlisting the help of fellow warriors such as yourself.
PROPQUEST_SCENARIO_INC_001637,"If you don't have time for this, I don't have time to give you the information you seek…",如果你没有时间做这件事，我同样也没有时间给你你想要的信息…
PROPQUEST_SCENARIO_INC_001638,hmm… Impressive. You are stronger than you look. I will give you everything you need to know now.,嗯…真令人印象深刻。你比你看起来要更强大。我会告诉你你想知道的一切。
PROPQUEST_SCENARIO_INC_001639,Please relieve us of this threat. The Lord Trangfoma should be in Eastern Darkon.,Please relieve us of this threat. The Lord Trangfoma should be in Eastern Darkon.
PROPQUEST_SCENARIO_INC_001640,Kill the Lord Trangfoma.,Kill the Lord Trangfoma.
PROPQUEST_SCENARIO_INC_001642,Peculiar Creature,怪兽
PROPQUEST_SCENARIO_INC_001643,"Normally I'd be skeptical of such a claim, but I do recall coming across quite a peculiar sight…",一般来说我会对这种说法持怀疑态度，但我确实记得我遇到过一个非常奇怪的景象…
PROPQUEST_SCENARIO_INC_001644,"While out traveling, I came across a creature most bizarre not too far East of Darken City.",外出旅行时，我在达肯城以东不远的地方遇到了一种非常奇怪的生物。
PROPQUEST_SCENARIO_INC_001645,"It looked like an animal, yet it seemed to be talking. It seems quite peculiar and might warrant an investigation. I'm not sure if this will actually help you or not…",它看起来像一只动物，但似乎又在说话。这似乎很奇怪，因此需要进行调查。我不确定这是否真的对你有帮助…
PROPQUEST_SCENARIO_INC_001646,Please go investigate the nature of this matter. Maybe this creature might know something as well?,请前去调查此事的真相。也许这个生物也知道些什么？
PROPQUEST_SCENARIO_INC_001647,"I saw the creature near the Steel Knights, which reside in the Erons Factories. Go look for it there!",我在绿磷石工厂的钢甲骑士附近看到了这个生物。去那里找它！
PROPQUEST_SCENARIO_INC_001648,What? You don't believe me? Not like your story is any more believable!,什么你不相信我？难道你的故事就值得相信吗！
PROPQUEST_SCENARIO_INC_001649,Hi! My name is Reodos...Oh come on! It's not like you are all that normal looking either!,你好！我叫里奥多斯... 哦，来吧！你看起来也不是那么正常！
PROPQUEST_SCENARIO_INC_001650,"A truly mysterious creature indeed… You can find it in the Erons Factories, near the Steel Knights.",它确实是一种神秘的生物...你可以在开采场钢甲骑士附近找到它。
PROPQUEST_SCENARIO_INC_001651,Find the Mysterious Creature.,找到那个神秘的生物。
PROPQUEST_SCENARIO_INC_001653,Steel Knight Night!,钢甲骑士之夜！
PROPQUEST_SCENARIO_INC_001654,"What's that!? A reunification of the 8 heroes! You happen to be looking at one of them! I am Reodos, the mighty Ele…",那是什么！？八英雄的回归！你现在看到的正好是八位英雄中的其中一位！我是里奥多斯，强大的元素…
PROPQUEST_SCENARIO_INC_001655,Well… was a mighty Elementor Hero… Shade cursed me. Trapping me in this cute furry little body was apparently the only way to contain all this power! Bwahaha!,嗯…是一个强大的元素英雄…谢莉德诅咒了我。显然把我困在这个可爱的毛茸茸的小身体里是控制我所有力量的唯一方法！哇哈哈哈哈！
PROPQUEST_SCENARIO_INC_001656,"I will have my vengeance upon Shade, she will scorn the day she ever messed with Reodos! Now I just need to figure a cure for this curse and…",我会向谢莉德复仇，她会后悔那天她和里奥多斯闹翻了脸！现在我只需要找到治愈这个诅咒的方法，然后…
PROPQUEST_SCENARIO_INC_001657,Man! I can hardly hear my own thoughts with these stupid Steel Knights clanking around. Could you please get rid of some of them?,Man! I can hardly hear my own thoughts with these stupid Steel Knights clanking around. Could you please get rid of some of them?
PROPQUEST_SCENARIO_INC_001658,"Awesome!! I'm trying to research into removing this curse but UGHHH those stupid Steel Knights! Kill like 20 Small Steel Knights & 10 Steel Knights. and I will be one happy unicorn, dog thing…",完美！！我正试图研究如何消除这个诅咒，但是，啊啊啊啊，这些愚蠢的钢甲骑士们。杀死20个钢甲见习骑士和10个钢甲骑士。然后我将成为一只快乐的独角兽，一只快乐的狗…
PROPQUEST_SCENARIO_INC_001659,You can't do that for me?,你不能为我完成这件事吗？
PROPQUEST_SCENARIO_INC_001660,Ah! Now I can collect my thoughts. What? You look at me like you've never met an Elementor before. Er… we are all a little eccentric I guess you could say.,啊！现在我终于可以集中注意力了。干嘛啊？你看着我，就像你从未见过元素使者一样。呃…我想你可以说我们都有点古怪。
PROPQUEST_SCENARIO_INC_001661,"Yes, yes the Steel Knights! Please eradicate 20 Small Steel Knights & 10 Steel Knights!",是的，是的，钢甲骑士！请消灭20个钢甲见习骑士和10个钢甲骑士！
PROPQUEST_SCENARIO_INC_001662,Kill 20 Small Steel Knights and 10 Steel Knights.,杀死20个钢甲见习骑士和10个钢甲骑士。
PROPQUEST_SCENARIO_INC_001667,Trials and Tribulations,考验与磨难
PROPQUEST_SCENARIO_INC_001668,Oh! This pendant belonged to Reodos! So you found him after all? This is indeed great news!,Oh! This pendant belonged to Reodos! So you found him after all? This is indeed great news!
PROPQUEST_SCENARIO_INC_001669,I'm sure we will be able to break his curse and shall all once again be reunited. It is time we began the search for the other 4 heroes.,我相信我们会打破他的诅咒的，所有人将再次团聚。现在是我们开始寻找其他四位英雄的时候了。
PROPQUEST_SCENARIO_INC_001670,"Before this though, it is time you continued your own personal training. It seems you are ready to accept your second job class. This will mark an important step in your path so choose wisely!",但在此之前，是时候继续你自己的个人训练了。看来你已经准备好接受你的进阶职业了。这标志着你到了你的人生道路上非常重要的一步，所以明智地做出你的选择吧！
PROPQUEST_SCENARIO_INC_001671,"Please complete your second job quest. Once you have done this, go and meet Reodos again. Hopefully he has broken out of his curse by now.",请完成你的职业二转。完成后，再去见里奥多斯。希望他现在已经摆脱了诅咒。
PROPQUEST_SCENARIO_INC_001672,Please go and meet Reodos as soon as you have finished with your quest!,完成二转后，请尽快去见里奥多斯！
PROPQUEST_SCENARIO_INC_001673,It is imperative that you complete your second job quest. This will mark another step in your journey to becoming a true warrior!,你必须完成你的职业二转。这将标志着你在成为一名真正的勇士的征程上又迈进了一步！
PROPQUEST_SCENARIO_INC_001674,Oh! I see you have completed your second job change quests!,噢！我看你已经完成了二转的任务！
PROPQUEST_SCENARIO_INC_001675,Best of luck in the completion of the trials that lay before you!,祝你能顺利完成摆在你面前的考验！
PROPQUEST_SCENARIO_INC_001676,Complete the 2nd job transfer then meet with Reodos.,完成二转任务后与里奥多斯相见。
PROPQUEST_SCENARIO_INC_001678,The Insightful Store Owner,富有洞察力的店主
