Key,English,French
CLIENT_HELP_INC_000131,Skills can be used in a succession as long as you follow the order of the different types of skills. The order is; Step > Circle > Finish. You can only use the action icons if the skills are in order.,"Notez que certaines compétences ne peuvent être utilisées qu'en début de combos, alors que d'autres ne pourront être employées que pour le coup final."
CLIENT_HELP_INC_000132,Action Slot Cooldown,Note sur les combos
CLIENT_HELP_INC_000133,There is a Cooldown for the Action Slot. As you cast you will notice a shadow the will begin covering the Action Slot. You will not be able to uses Skills that are covered in shadow. Simply wait and the shadow will vanish.,"Les combos nécessitent un temps de recharge. Si vous les enchaînez, vous verrez une barre sombre recouvrir progressivement la barre de combos. Les compétences recouvertes par cette barre sombre ne seront pas utilisés lors d'un combo. Cependant, il vous suffit d'attendre et elle disparaîtra."
CLIENT_HELP_INC_000134,Community,Communauté
CLIENT_HELP_INC_000135,In order to make Flyff more social and entertaining we encourage users to band together. There is both an intricate Party System and a Guild System.,N'oubliez pas que Flyff est avant tout un jeu qui encourage la bonne entente et l'entraide. Il y a à ce but des systèmes de Groupe et de Guilde.
CLIENT_HELP_INC_000136,Basic Party System,Groupe
CLIENT_HELP_INC_000137,"Parties are used to help benefit users who band together for a short time. There are numerous benefits to joining a Party as opposed to playing alone. The Party Menu can be accessed by pressing ""P"".",Les groupes profitent aux joueurs qui s'allient à court terme. Ils apportent de nombreux bénéfices aux joueurs - bien plus que de jouer seul. Vous pouvez accéder au menu de groupe en utilisant la touche P.
CLIENT_HELP_INC_000138,Party Requirements,Créer un groupe
CLIENT_HELP_INC_000139,"To make a party, at least 2 people are needed. There are no job or level requirements to create normal party.","Pour créer un groupe, au moins 2 joueurs sont nécessaires. Il n'y a pas de niveau minimum ou de classe requis."
CLIENT_HELP_INC_000140,Inviting members to a Party,Inviter des joueurs dans un groupe
CLIENT_HELP_INC_000141,"To invite a player, either hold the ALT key and left click on the player or simply right click on the user. After accessing the Player Menu, simply select ""Invite to join party"".","Pour lancer une invitation, cliquez sur un joueur tout en maintenant la touche Alt enfoncée, ou utilisez simplement en clic-droit sur ce joueur. Choisissez ensuite l'option ""Inviter dans le groupe""."
CLIENT_HELP_INC_000142,Joining a Party,Rejoindre un groupe
CLIENT_HELP_INC_000143,Select ACCEPT when you are invited to join a party.,"Pour rejoindre un groupe, vous devez recevoir et accepter l'invitation lancée par le leader du groupe en question."
CLIENT_HELP_INC_000144,Leave a Party,Quitter un groupe
CLIENT_HELP_INC_000145,"To leave a Party, open the Party Menu and click on the LEAVE button. A Party will be disbanded automatically if everyone leaves the Party.","Pour quitter le groupe, ouvrez la fenêtre de groupe (touche P) et cliquez sur l'icône Quitter. Un groupe est automatiquement dissolu si tous ses membres le quittent."
CLIENT_HELP_INC_000146,Removing a Party member,Expulser un membre
CLIENT_HELP_INC_000147,"Only the Leader of the Party can remove a Party member. To do this you need to access the Party Menu, select the targeted Party member, and then finally press the Leave Button.",Le leader peut renvoyer un membre du groupe en cliquant sur l'icône Quitter de la fenêtre de groupe après avoir sélectionné le joueur désiré.
CLIENT_HELP_INC_000148,Changing Party Leader,Changer de leader
CLIENT_HELP_INC_000149,"To transfer leadership in a Basic Party the Leader must choose a Party member and click the Transfer button. In case the Leader leaves the party, then the Party member placed next to Leader becomes the Party Leader.","Le chef d'un groupe simple peut cliquer sur le bouton Leader afin de désigner un autre chef. Si le chef quitte le groupe, le membre situé en-dessous de lui dans la liste des membres devient alors le chef du groupe."
CLIENT_HELP_INC_000150,Become an Advanced Party,Créer un groupe avancé
CLIENT_HELP_INC_000151,When a basic Party’s level reaches 10 it is able to change to an Advanced Party. Simply select the Change button on the Party Menu. Once your Party changes to an Advanced Party you will be able to name your Party. Once you have an Advanced Party you can begin to take advantage of the Skills Tab inside the Party Menu.,"Quand un groupe simple atteint le niveau 10, vous pouvez le transformer en groupe avancé. Cliquez pour cela sur le bouton ""Évoluer"" du menu de groupe. Un groupe avancé doit avoir un nom et peut utiliser les compétences de groupe de l'onglet Compétences du menu de groupe."
CLIENT_HELP_INC_000152,Advanced Party System,Groupe avancé
CLIENT_HELP_INC_000153,Advanced Parties evolve from Basic Parties. They are very beneficial for groups attempting to conquer the most difficult tasks!,"Un groupe avancé est extrêmement utile aux aventuriers, surtout s'ils souhaitant vaincre les tâches les plus difficiles !"
CLIENT_HELP_INC_000154,Become an Advanced Party,Créer un groupe avancé
CLIENT_HELP_INC_000155,When a basic Party’s level reaches 10 it is able to change to an Advanced Party. Simply select the Change button on the Party Menu. Once your Party changes to an Advanced Party you will be able to name your Party. Once you have an Advanced Party you can begin to take advantage of the Skills Tab inside the Party Menu.,"Quand un groupe simple atteint le niveau 10, vous pouvez le transformer en groupe avancé. Cliquez pour cela sur le bouton ""Évoluer"" du menu de groupe. Un groupe avancé doit avoir un nom et peut utiliser les compétences de groupe de l'onglet Compétences du menu de groupe."
CLIENT_HELP_INC_000156,Inviting members to a Party,Inviter des joueurs dans un groupe
CLIENT_HELP_INC_000157,"To invite a player, either hold the ALT key and left click on the player or simply right click on the user. After accessing the Player Menu, simply select ""Invite to join party"".","Pour lancer une invitation, cliquez sur un joueur tout en maintenant la touche Alt enfoncée, ou utilisez simplement en clic-droit sur ce joueur. Choisissez ensuite l'option ""Inviter dans le groupe""."
CLIENT_HELP_INC_000158,Joining an advanced party.,Rejoindre un groupe
CLIENT_HELP_INC_000159,Select ACCEPT when you are invited to join a party.,"Pour rejoindre un groupe, vous devez recevoir et accepter l'invitation lancée par le leader du groupe en question."
CLIENT_HELP_INC_000160,Party Exp and Skills,EXP de groupe et compétences
CLIENT_HELP_INC_000161,The Advanced Party will get stronger as your Party earns Exp which in turn gives the Party Points. These Party Points are then consumed to use Party Skills. The Party Skills and Points are different according to the level of the Party. Only the Party Leader can use the Party Skills.,"Un groupe avancé devient plus fort en gagnant de l'expérience. Il gagne également des points de groupe, nécessaires pour utiliser les compétences de groupe. Les points et les compétences de groupe dépendent du niveau de ce groupe. Seul le leader du groupe peut utiliser les compétences de groupe."
CLIENT_HELP_INC_000162,Leave a Party,Quitter un groupe
CLIENT_HELP_INC_000163,"To leave a Party, open the Party Menu and click on the LEAVE button. A Party will be disbanded automatically if everyone leaves the Party.","Pour quitter le groupe, ouvrez la fenêtre de groupe (touche P) et cliquez sur l'icône Quitter. Un groupe est automatiquement dissolu si tous ses membres le quittent."
CLIENT_HELP_INC_000164,Removing a Party member,Expulser un membre
CLIENT_HELP_INC_000165,"Only the Leader of the Party can remove a Party member. To do this you need to access the Party Menu, select the targeted Party member, and then finally press the Leave Button.",Le leader peut renvoyer un membre du groupe en cliquant sur l'icône Quitter de la fenêtre de groupe après avoir sélectionné le joueur désiré.
CLIENT_HELP_INC_000166,Changing Party Leader,Changer de leader
CLIENT_HELP_INC_000167,"To transfer leadership in an Advanced Party the Leader must choose a Party member and click the Transfer button. In case the Leader leaves the party, then the Party member placed next to Leader becomes the Party Leader.","Pour transférer la direction du groupe, le leader doit choisir un membre du groupe et cliquer sur le bouton ""Leader"". Si le leader quitte le groupe, alors le joueur placé en-dessous de lui dans la liste des membres deviendra chef de groupe."
CLIENT_HELP_INC_000168,,
CLIENT_HELP_INC_000169,,
CLIENT_HELP_INC_000170,Advanced Party Skills,Compétences de groupe
CLIENT_HELP_INC_000171,Only the Advanced Party Leader can use the Advanced Party Skills. The Advanced Party Skills will be acquired as you reach a certain Party Level. Party Points are consumed to use Skills.,Seul le leader d'un groupe avancé peut utiliser les compétences de groupe. Le groupe gagnera des compétences en augmentant son niveau. Utiliser ces compétences coûte des points de groupe.
CLIENT_HELP_INC_000172,Call,Appel
CLIENT_HELP_INC_000173,Informs all Party members of the location of the Party Leader. It does not consume any Party Points.,Signale aux membres du groupe de rester à côté du chef de groupe. Ne coûte pas de point de groupe.
CLIENT_HELP_INC_000174,Blitz,Focus
CLIENT_HELP_INC_000175,Party Leader orders Party members to attack a target. It does not consume any Party Points.,Signale aux membres du groupe d'attaquer la cible du chef de groupe. Ne coûte pas de point de groupe.
CLIENT_HELP_INC_000176,Retreat,Retrait
CLIENT_HELP_INC_000177,Party Leader orders all Party members to retreat. It does not consume any Party Points.,Permet de donner le signal de la retraite. Ne consume pas de point de groupe.
CLIENT_HELP_INC_000179,,
CLIENT_HELP_INC_000180,Precision,Agressivité
CLIENT_HELP_INC_000181,"Use this ability to gain an almost guaranteed critical hit on your next attack. Available at party level 17, consumes 1 Party Point.",Cette compétence augmente énormément la probabilité que votre prochaine attaque soit un coup critique. Accessible au niveau 17 et coûte un point de groupe
CLIENT_HELP_INC_000182,Linked Attack,Fureur
CLIENT_HELP_INC_000183,"While the Party Leader is attacking a target, damage increase for all Party members attacking the same target. Available at party level 20, consumes 3 Party Points.","Si le leader du groupe attaque une cible, augmente les dégâts de tous les membres du groupe sur cette cible en fonction du nombre de membres l'attaquant. Disponible au niveau 20 et coûte 3 points de groupe."
CLIENT_HELP_INC_000184,Lucky Drop,Trésor
CLIENT_HELP_INC_000185,"Increases the chance of Masquerpets dropping unique items. Available at party level 25, consumes 5 Party Points.",Augmente les chances d'obtenir des objets uniques sur les monstres. Disponible au niveau 25 et coûte 5 points de groupe.
CLIENT_HELP_INC_000186,Resting,Repos
CLIENT_HELP_INC_000187,"Party members recover 1.5 times faster. It the Party Leader is an Assist, Party members recover 1.8 times faster. Available at party level 30, consumes 2 Party Points.","Les membres du groupe régénèrent leurs PV, PM et PF 50% plus vite que normalement. Si le chef de groupe est un Acolyte, la régénération est alors augmentée de 80%. Requiert le niveau 30 et coûte 2 points de groupe."
CLIENT_HELP_INC_000188,Gift Box,Pillage
CLIENT_HELP_INC_000189,"Increases the amount of items dropped by Masquerpets. Available at party level 40, consumes 8 Party Points.","Double le nombre d'objets que les monstres laissent tomber. Disponible au niveau 40, coûte 8 points de groupe."
CLIENT_HELP_INC_000190,Jobs and their Skills,Compétences des classes
CLIENT_HELP_INC_000191,This section details the various Jobs in Flyff and all of their corresponding skills. The Skill Menu can be pulled up by pressing the K Key.,Chaque classe a accès à un panel de compétences qui lui est propre. Vous pouvez y accéder grâce à la touche K.
CLIENT_HELP_INC_000192,Players will receive Skill Points as they Level up their characters.,Les compétences peuvent être perfectionnées en dépensant les points de compétences obtenus à chaque niveau gagné.
CLIENT_HELP_INC_000193,These Skill Points can then be assigned to various skills to increase the strength of that particular Skill.,Il est nécessaire de développer le niveau des compétences pour pouvoir en apprendre de nouvelles.
CLIENT_HELP_INC_000194,PH1,"Le Vagabond est la classe de départ de tout nouvel aventurier, qui devra faire ses preuves et atteindre le niveau 15 pour évoluer vers une nouvelle classe."
CLIENT_HELP_INC_000195,Vagrants are the basic class everyone in Flyff starts with before they decide on their First Job Change. They use physical attacks and use melee weapons like swords and axes.,Le Vagabond est un classe de mêlée qui utilise haches et épées pour vaincre ses ennemis.
CLIENT_HELP_INC_000196,Clean Hit,Frappe pure
CLIENT_HELP_INC_000197,"A powerful, downward strike. This skill is available at Level 3 and can be used with any Melee Weapon.","Vous pouvez utiliser cette compétence dès le niveau 3, qui inflige une frappe puissance à l'épée ou la hache."
CLIENT_HELP_INC_000198,Flurry,Volée de coups
CLIENT_HELP_INC_000199,A rapid stabbing attack that follows a Clean Hit in the Action Slot. This skill is available at Level 5 to Players who have at least 3 Skill Points in Clean Hit and can be used with any Melee Weapon.,Cette compétence obtenue au niveau 5 permet de frapper l'ennemi à plusieurs reprises avec une arme au corps-à-corps. Vous devez avoir investi au points 3 points dans la compétence précédente.
CLIENT_HELP_INC_000200,Over Cutter,Coup de grâce
CLIENT_HELP_INC_000201,This attack gathers all of the power the vagrant has and unleashes it in a strong upwards finishing blow. Over Cutter completes the combo after Flurry in the Action Slot. This skill is available at Level 10 to Players who have at least 3 Skill Points in Flurry and can be used with any Melee Weapon.,Ce coup final acquis au niveau 10 concentre l'énergie du Vagabond pour infliger un coup surpuissant à l'ennemi.
CLIENT_HELP_INC_000202,Mercenary,Mercenary
CLIENT_HELP_INC_000203,"Mercenaries prefer to partake in close range combat. The main characteristics of this particular class involve physical strength, and a strong body that is able to withstand attacks.","Le Mercenaire est un combattant au corps à corps, qui utilise sa force physique pour venir à bout de ses ennemis et sa robustesse pour encaisser les dommages reçus."
CLIENT_HELP_INC_000204,"Powerful and headstrong, the mercenary has both inner and physical strength. Mercenaries will become either a Blade or a Knight.","Puissant et têtu, le mercenaire a une force à la fois intérieure et physique. Les mercenaires deviendront soit un assassin, soit un chevalier."
CLIENT_HELP_INC_000205,PH2,Fulgurance
CLIENT_HELP_INC_000206,"Strikes the enemy two times, in rapid succession. This skill is available at Level 15 and can be used with any Axe or Sword.","Charge la force pendant un court instant, puis frappe l'ennemi à deux reprises. Nécessite une Hache ou une Épée."
CLIENT_HELP_INC_000207,PH3,Frénésie
CLIENT_HELP_INC_000208,A continuous spinning attack. This skill is available at Level 18 to Players who have at least 4 Skill Points in Slash and can be used with any Axe or Sword.,Attaque circulaire qui frappe l'ennemi à trois reprises avec une Hache ou une Épée.
CLIENT_HELP_INC_000209,PH4,Coup bas
CLIENT_HELP_INC_000210,"A spinning, finishing move. This skill is available at Level 24 to Players who have at least 6 Skill Points in Keenwheel and can be used with any Axe or Sword.",Inflige un coup terrible sur le point faible de l'ennemi. Nécessite une Hache ou une Épée.
CLIENT_HELP_INC_000211,Special Hit,Charge
CLIENT_HELP_INC_000212,A single powerful strike. This skill is available at Level 30 to Players who have at least 8 Skill Points in Blindside and can be used with any Axe or Sword.,Un coup puissant qui frappe tous les ennemis devant vous. Peut s'utiliser avec une Hache ou une Épée.
CLIENT_HELP_INC_000213,PH5,Soif de sang
CLIENT_HELP_INC_000214,Drains life from an enemy. This skill is available at Level 20 to Players who have at least 3 Skill Points in Slash and can be used with any Axe or Sword.,Attaque de mêlée qui absorbe une partie des dommages infligés et les transforme en PV. Nécessite une Hache ou une Épée.
CLIENT_HELP_INC_000215,Reflex Hit,Vengeance
CLIENT_HELP_INC_000216,This Skill absorbs one attack and releases it back at an enemy. This skill is available at Level 25 to Players who have at least 8 Skill Points in Bloody Strike and can be used with any Axe or Sword.,Cette compétence absorbe une attaque et la renvoie à un ennemi. Nécessite une Hache ou une Épée.
CLIENT_HELP_INC_000217,Guillotine,Guillotine
CLIENT_HELP_INC_000218,This attack begins from a short distance and then launches the player at the enemy in a fiery burst. This skill is available at Level 30 to Players who have at least 10 Skill Points in Reflex Hit and can be used with any Axe or Sword.,Cette attaque à faible distance vous projette contre l'ennemi dans une explosion de puissance. Nécessite une Hache ou une Épée.
CLIENT_HELP_INC_000219,Protection,Protection
CLIENT_HELP_INC_000220,Increases the defense of a Shield against melee attacks. This skill is available at Level 15 and requires a shield.,Augmente la défense des Boucliers contre les attaques au corps-à-corps. Nécessite un Bouclier.
CLIENT_HELP_INC_000221,Pan Barrier,Vigilance
CLIENT_HELP_INC_000222,Increases the defense of a Shield against ranged attacks. This skill is available at Level 18 to Players who have at least 3 Skill Points in Protection and requires a shield.,Augmente la défense des Boucliers contre les attaques à distance. Nécessite un Bouclier.
CLIENT_HELP_INC_000223,Sneaker,Piège
CLIENT_HELP_INC_000224,Holds an enemy in place with a net. This skill is available at Level 20 to Players who have at least 10 Skill Points in Pan Barrier and can be used with any Axe or Sword.,"Piège un ennemi dans un filet, l'empêchant de se déplacer. Nécessite une Hache ou une Épée."
CLIENT_HELP_INC_000225,Empower Weapon,Arme enchantée
CLIENT_HELP_INC_000226,This Skill strengthens the elemental damage of a weapon. It is not applied if there is no elemental attack power on the weapon. This skill is available at Level 20 to Players who have at least 5 Skill Points in Protection and can be used with any Axe or Sword.,Augmente les dégâts produits par l'enchantement élémentaire de l'arme équipée. Nécessite une Hache ou une Épée.
CLIENT_HELP_INC_000227,Smite Axe,Tomahawk
CLIENT_HELP_INC_000228,Increases the attack level of an Axe and gives additional defense. This skill is available at Level 25 to Players who have at least 4 Skill Points in Empower Weapon and can be used with any Axe.,Augmente la puissance d'attaque et la défense de votre Hache. Nécessite une Hache.
CLIENT_HELP_INC_000229,Axe Mastery,Maître des haches
CLIENT_HELP_INC_000230,Increases the attack level of an Axe. This skill is available at Level 30 to Players who have at least 9 Skill Points in Smite Axe and can be used with any Axe.,Augmente grandement la puissance d'attaque de votre Hache. Nécessite une Hache.
CLIENT_HELP_INC_000231,Blazing Sword,Flamberge
CLIENT_HELP_INC_000232,Increases the attack level and accuracy of a Sword. This skill is available at Level 25 to Players who have at least 4 Skill Points in Empower Weapon and can be used with any Sword.,Augmente la puissance d'attaque et la précision de votre Épée. Nécessite une Épée.
CLIENT_HELP_INC_000233,Sword Mastery,Maître des épées
CLIENT_HELP_INC_000234,Increases the attack level of a Sword. This skill is available at Level 30 to Players who have at least 9 Skill Points in Blazing Sword and can be used with any Sword.,Augmente grandement la puissance d'attaque de votre Épée. Nécessite une épée.
CLIENT_HELP_INC_000235,Acrobat,Acrobate
CLIENT_HELP_INC_000236,"Acrobats mainly wield long distance weapons such as Bows or Yo-Yos. Using tactics based on speed and accuracy, they are usually able to break anyone willing enough to fight them. Sly and witty, the acrobat is a cunning trickster.",L'Acrobate est un combattant rapide et précis qui utilise son arc ou son yo-yo pour se débarrasser de ses adversaires à distance.
CLIENT_HELP_INC_000237,"An Acrobat will use MP for Bow Skills and FP for Yo-Yo skills. For universal skills like Dark Illusion, Acrobats use FP. Acrobats will become either a Jester or a Ranger.","Un acrobate utilisera les PM pour les compétences d'arc et les PF pour les compétences Yo-Yo. Pour des compétences universelles comme Dark Illusion, les acrobates utilisent les PF. Les acrobates deviendront soit un jester, soit un ranger."
CLIENT_HELP_INC_000238,Pulling,Maître du yo-yo
CLIENT_HELP_INC_000239,Pulls a target towards the player. This skill is available at Level 15 to Players and can be used with any Yo-Yo.,Attire un ennemi à vous. Nécessite un Yo-Yo.
CLIENT_HELP_INC_000240,Fast Walker,Maître archer
CLIENT_HELP_INC_000241,Increases the walking speed of the user for a limited time. This skill is available at Level 18 to Players who have at least 3 Skill Points in Pulling and can be used with any Bow or Yo-Yo.,Augmente la vitesse de déplacement pendant un cours instant. Nécessite un Yo-Yo ou un Arc.
CLIENT_HELP_INC_000242,Dark Illusion,Illusion des ténèbres
CLIENT_HELP_INC_000243,Turn a character invisible for a short time. This skill is available at Level 30 to Players who have at least 6 Skill Points in Fast Walker and can be used with any Bow or Yo-Yo.,"Projette une illusion, permettant de se rendre temporairement invisible aux yeux de l'ennemi pendant un cours instant. Nécessite un Yo-Yo ou un Arc."
CLIENT_HELP_INC_000244,Perfect Block,Flèches multiple
CLIENT_HELP_INC_000245,Block rate will be increased. This skill is available at Level 45 to Players who have at least 8 Skill Points in Dark Illusion and can be used with any Bow or Yo-Yo.,Augmente le taux de blocage. Nécessite un Yo-Yo ou un Arc.
CLIENT_HELP_INC_000246,Slow Step,Rapidité
CLIENT_HELP_INC_000247,You have a chance to decrease the moving speed of enemy. This skill is available at Level 15 and can be used with any Yo-Yo.,Vous octroie une chance de diminuer la vitesse de déplacement des ennemis. Nécessite un Yo-Yo.
CLIENT_HELP_INC_000248,Yo-Yo Mastery,Visée sournoise
CLIENT_HELP_INC_000249,Increases Yo-Yo damage. This skill is available at Level 20 to Players who have at least 3 Skill Points in Slow Step and can be used with any Yo-Yo.,Augmente le dégâts des Yo-Yos. Nécessite un Yo-Yo.
CLIENT_HELP_INC_000250,Snatch,Anesthésie
CLIENT_HELP_INC_000251,Steals Penya from the target; can only be used while in Dark Illusion from behind target. This skill is available at Level 35 to Players who have at least 8 Skill Points in Yo-Yo Mastery and can be used with any Yo-Yo.,Vole des penyas à la cible. Cette attaque ne peut être utilisée que pendant l'utilisation d'Illusion des Ténèbres et lorsque vous êtes derrière la cible. Nécessite un Yo-Yo.
CLIENT_HELP_INC_000252,Deadly Swing,Flèche furtive
CLIENT_HELP_INC_000253,A critical attack that has a chance to cause the enemy to bleed. This skill is available at Level 50 to Players who have at least 10 Skill Points in Snatch and can be used with any Yo-Yo.,Une attaque critique qui a une chance de faire saigner l'ennemi. Nécessite un Yo-Yo.
CLIENT_HELP_INC_000254,Cross Line,Barricade
CLIENT_HELP_INC_000255,Gather energy into your Yo-Yo in order to strike an enemy with a powerful attack that has the chance to stun your target. This skill is available at Level 30 to Players who have at least 8 Skill Points in Yo-Yo Mastery and can be used with any Yo-Yo. .,Augmente les chances de bloquer une attaque de mêlée
CLIENT_HELP_INC_000256,Counterattack,Pluie de flèches
CLIENT_HELP_INC_000257,Evade the enemy's next attack and strike back with an attack of your own. This skill is available at Level 40 to Players who have at least 10 Skill Points in Cross Line and can be used with any Yo-Yo.,Esquive la prochaine attaque de l'ennemi et contre-attaque. Nécessite un Yo-Yo.
CLIENT_HELP_INC_000258,Junk Arrow,Vacarme
CLIENT_HELP_INC_000259,This skill shoots four arrows very quickly but with reduced accuracy. This skill is available at Level 15 and can be used with any Bow.,Tire quatre flèches très rapide mais avec une précision réduite. Nécessite un Arc.
CLIENT_HELP_INC_000260,Bow Mastery,Flèche lugubre
CLIENT_HELP_INC_000261,Increases Bow damage. This skill is available at Level 20 to Players who have at least 5 Skill Points in Junk Arrow and can be used with any Bow.,Augmente le dégâts de votre Arc. Nécessite un Arc.
CLIENT_HELP_INC_000262,Silent Shot,Exaction
CLIENT_HELP_INC_000263,Delivers a powerful sneak attack to the target if you are in Dark Illusion. This skill is available at Level 30 to Players who have at least 4 Skill Points in Bow Mastery and can be used with any Bow.,"Inflige un violent coup à l'ennemi, mais nécessite sous l'effet d'Illusion des Ténèbres. Nécessite un Arc."
CLIENT_HELP_INC_000264,Auto Shot,Représailles
CLIENT_HELP_INC_000265,Attacks four times in succession without missing. Each hit is slightly less damaging than a hit from Junk Arrow. This skill is available at Level 45 to Players who have at least 9 Skill Points in Silent Shot and can be used with any Bow.,"Attaque quatre fois successivement avec une précision extrême, mais fait moins de dégâts que Flèches Multiples. Nécessite un Arc."
CLIENT_HELP_INC_000266,Aimed Shot,Hémorragie
CLIENT_HELP_INC_000267,A carefully aimed shot that has a chance to deal double damage to the target. This skill is available at Level 35 to Players who have at least 5 Skill Points in Bow Mastery and can be used with any Bow.,Un tir précis ayant une chance de doubler les dégâts faits à la cible. Nécessite un Arc.
CLIENT_HELP_INC_000268,Arrow Rain,Corps à corps
CLIENT_HELP_INC_000269,A rain of arrows that will fall on all enemies in a wide circle around your target. This skill is available at Level 50 to Players who have at least 5 Skill Points in Aimed Shot and can be used with any Bow.,Une pluie de flèches qui tombe sur tous les ennemis dans un large cercle autour de votre cible. Nécessite un Arc.
CLIENT_HELP_INC_000270,Assist,Acolyte
CLIENT_HELP_INC_000271,"The Assist is the priest or medic of Flyff. The two primary builds for this job are a Full Support healer or a Buff Warrior. Both have the same skills to chose from. Where the Healer will need a partner to level, the Warrior can self-buff and fight alone.","L’Acolyte est avant tout une classe de soutien, dont le rôle est de soigner ses compagnons et leur fournir des buffs qui amélioreront leurs statistiques. Cependant il pourra également devenir un grand combattant au corps à corps, qui utilisera ses poings comme seules armes"
CLIENT_HELP_INC_000272,The Assist may chose from Ringmaster or Billposter when the times comes to progress into a second Job.,L'assistant peut choisir entre Prêtre ou Moine lorsque vient le temps de passer à un deuxième Job.
CLIENT_HELP_INC_000273,Heal,Soins
CLIENT_HELP_INC_000274,"Primary healing spell, which recovers a portion of the target's HP. This skill is available at Level 15 and can be used with any Stick.",Soigne la cible en lui rendant une partie de ses PV. Nécessite un Sceptre.
CLIENT_HELP_INC_000275,Patience,Patience
CLIENT_HELP_INC_000276,Increases the target’s maximum HP. This skill is available at Level 18 to Players who have at least 3 Skill Points in Heal and can be used with any Stick.,Augmente temporairement le total des PV de la cible. Nécessite un Sceptre.
CLIENT_HELP_INC_000277,Resurrection,Résurrection
CLIENT_HELP_INC_000278,"Revives a dead Player, but only grants a portion of their HP. This skill is available at Level 20 to Players who have at least 4 Skill Points in Patience and can be used with any Stick.",Ressuscite la cible d'entre les morts et la régénère d'une partie de ses PV. Nécessite un Sceptre.
CLIENT_HELP_INC_000279,Circle Healing,Cercle curatif
CLIENT_HELP_INC_000280,Heals Party Members within a specified range of yourself. This skill is available at Level 25 to Players who have at least 4 Skill Points in Resurrection and can be used with any Stick.,Soigne les membres du groupe situés à proximité de vous. Nécessite un Sceptre.
CLIENT_HELP_INC_000281,Prevention,Second souffle
CLIENT_HELP_INC_000282,This spell will automatically recover all of your HP if you drop below 10% HP. This skill is available at Level 30 to Players who have at least 4 Skill Points in Circle Healing and can be used with any Stick.,Ce sort vous rendra automatiquement l'intégralité de vos PVs si ceux-ci tombent en-dessous de 10% de vos PVs max. Nécessite un Sceptre.
CLIENT_HELP_INC_000283,Quick Step,Pas léger
CLIENT_HELP_INC_000284,"Increases the target’s walking speed. The higher the level, the faster the target walks. This skill is available at Level 20 to Players who have at least 3 Skill Points in Heal and can be used with any Stick.",Augmente la vitesse de déplacement de la cible. La vitesse de déplacement augmente avec le niveau de cette compétence. Nécessite un Sceptre.
CLIENT_HELP_INC_000285,Haste,Vivacité
CLIENT_HELP_INC_000286,Increases the attack speed of a target Player. This skill is available at Level 25 to Players who have at least 3 Skill Points in Quick Step and can be used with any Stick.,Augmente la vitesse d'attaque de la cible. Nécessite un Sceptre.
CLIENT_HELP_INC_000287,Cat's Reflex,Félinité
CLIENT_HELP_INC_000288,Increases the Evasion rate of a target Player. This skill is available at Level 30 to Players who have at least 4 Skill Points in Haste and can be used with any Stick.,Augmente le taux d'évasion de la cible. Nécessite un Sceptre.
CLIENT_HELP_INC_000289,Cannon Ball,Boulet de canon
CLIENT_HELP_INC_000290,Increases the DEX of a target Player. This skill is available at Level 35 to Players who have at least 4 Skill Points in Cat's Reflex and can be used with any Stick.,Augmente la Dextérité de la cible. Nécessite un Sceptre.
CLIENT_HELP_INC_000291,Mental Sign,Acuité
CLIENT_HELP_INC_000292,Increases the INT of a target Player. This skill is available at Level 18 to Players who have at least 3 Skill Points in Heal and can be used with any Stick.,Augmente l'Intelligence de la cible. Nécessite un Sceptre.
CLIENT_HELP_INC_000293,Heap Up,Métabolisme
CLIENT_HELP_INC_000294,Increases the STA of a target Player. This skill is available at Level 20 to Players who have at least 4 Skill Points in Mental Sign and can be used with any Stick.,Augmente l'Endurance de la cible. Nécessite un Sceptre.
CLIENT_HELP_INC_000295,Beef Up,Adrénaline
CLIENT_HELP_INC_000296,Increases the STR of a target Player. This skill is available at Level 25 to Players who have at least 4 Skill Points in Heap Up and can be used with any Stick.,Augmente la Force de la cible. Nécessite un Sceptre.
CLIENT_HELP_INC_000297,Accuracy,Précision
CLIENT_HELP_INC_000298,Increases the accuracy of a target player. This skill is available at Level 30 to Players who have at least 4 Skill Points in Beef Up and can be used with any Stick.,Augmente les chances de toucher de la cible. Nécessite un Sceptre.
CLIENT_HELP_INC_000299,Temping Hole,Frappe martiale
CLIENT_HELP_INC_000300,"A powerful, straight punch that strikes the enemy with a concentrated attack. This skill is available at Level 20 to Players who have at least 3 Skill Points in Heal and can be used with any Knuckle.",Frappe l'ennemi d'un coup de poing droit et puissant qui concentre vos forces. Nécessite un Poing.
CLIENT_HELP_INC_000301,Stone Hand,Main de pierre
CLIENT_HELP_INC_000302,Physical attacks gain the chance to stun the target. This skill is available at Level 25 to Players who have at least 4 Skill Points in Temping Hole and can be used with any Knuckle.,Augmente la probabilité que les prochaines attaques étourdissent les ennemis. Nécessite un Poing.
CLIENT_HELP_INC_000303,Burst Crack,Choc de terre
CLIENT_HELP_INC_000304,Smashes the ground and inflicts damage to enemies within the surrounding area. This skill is available at Level 28 to Players who have at least 4 Skill Points in Stone Hand and can be used with any Knuckle.,Frappe puissamment le sol pour infliger des dégâts à tous les ennemis dans la zone d'impact. Nécessite un Poing.
CLIENT_HELP_INC_000305,Power Fist,Paume d'acier
