Key,English,French
PROPQUEST_SCENARIO_INC_001403,"Oh that little brat! He is out of his mind! That’s it, when I find him he is getting a spanking more terrifying than Shade's fury!!!",Ce gosse va me faire devenir chèvre.
PROPQUEST_SCENARIO_INC_001404,"Oh, by the way! The Mayor of Saint City is looking for you in hurry. I really should go find my son now. I still owe you a meal sometime so come back and see us!","J'allais oublier, le maire de Saincity vous cherchait tout à l'heure. Vous commencez à vraiment devenir quelqu'un d'important."
PROPQUEST_SCENARIO_INC_001405,Go see the Mayor of Saint City. I gotta go now. See you!,Allez vite parler au maire de Saincity.
PROPQUEST_SCENARIO_INC_001406,"Well, that’s up to you! Either way, I have to rush off now!",Vous pouvez rester avec nous ici si vous voulez.
PROPQUEST_SCENARIO_INC_001407,Oh! There you are! I've been waiting for you!. We are in great need of your abilities!,"Ah, vous voilà enfin, j'avais peur que vous soyez déjà parti."
PROPQUEST_SCENARIO_INC_001408,"Hmm, what to spank him with? OH! You are still here? The mayor is looking for you. Please go see him!","Vous pensez que je devrais donner la fessée à Nerco ? Bref, le maire vous attend."
PROPQUEST_SCENARIO_INC_001409,Meet the Mayor of Saint City.,Parlez au maire de Saincity.
PROPQUEST_SCENARIO_INC_001411,Power in Numbers,Fort comme un Bucrow
PROPQUEST_SCENARIO_INC_001412,"Do you know about the Bucrow? They are protectors of the natural order that have existed long before man. They have since grown malicious, and attack our citizens.",Les Bucrow étaient jadis des créatures paisibles mais depuis quelques temps ils attaquent les humains.
PROPQUEST_SCENARIO_INC_001413,"I believe the sudden increase in the amount of monsters is to blame. Bucrow are very in tune with the balance of nature, and have become enraged with its disintegration",Je ne saurais pas expliquer pourquoi ils se comportent comme ça mais il va falloir leur rappeler qui commande ici.
PROPQUEST_SCENARIO_INC_001414,"I must warn you though. Bucrow are very strong, which is why I've asked you to unite with other champions in this task. Please, will you help us to defeat them?","Comme nos gardes n'arrivent pas à les chasser, je vais devoir faire appel à vous. Je vous recommande quand même d'y aller avec des amis."
PROPQUEST_SCENARIO_INC_001415,You and your band of allies must travel to Saint Morning's southernmost region known as the Fantasy Desert. This is where the Bucrow primarily reside.,"Allez, vous savez tout. Revenez me voir quand vous en aurez tué quelques-uns."
PROPQUEST_SCENARIO_INC_001416,"I might not know with any certainty how the Bucrow first began to become so vicious, but what I do know is that we must do something about them soon!",Et moi qui pensais que vous étiez un vrai héros…
PROPQUEST_SCENARIO_INC_001417,"Done already!? My thanks go out to you and your allies. Sometimes companionship is the key to victory! As soon as you reach level 30, please return to me as I have another request.",Chasser des monstres avec vos partenaires est plus agréable hein ? Merci de votre aide en tout cas.
PROPQUEST_SCENARIO_INC_001418,Please you must all hurry! We cannot sit idly by in such a dire situation.,Je ne pense pas que vous ayez eu le temps de tuer des Bucrow.
PROPQUEST_SCENARIO_INC_001419,Kill 8 Small Bucrow & 4 Bucrow while in a party and return to the Mayor of Saint City.,Tuez 8 Jeunes Bucrow et 4 Bucrow et parlez au maire de Saincity.
PROPQUEST_SCENARIO_INC_001421,Hero of Saint City,Champion de Saincity
PROPQUEST_SCENARIO_INC_001422,"Hah, you have become quite the celebrity around here! Yes, there is still evil afoot in Saint Morning, but nothing that we can't now contain thanks to your aid!",Vous avez rendu de nombreux services à Saincity. Reonan choisit bien ses associés.
PROPQUEST_SCENARIO_INC_001423,I do wish to ask you one last favor. Will you hear me out in my final request?,Si vous pouviez nous aider une dernière fois nous serions tranquilles pour un moment avec les monstres. 
PROPQUEST_SCENARIO_INC_001424,"You have my thanks. Word has it, a group of dangerous escaped convicts from Saint City Prison are planning their revenge. Please defeat the Hobo and take his sword as proof!",Loiiiiin au sud de Saint Morning vivent les Hobo. Ce sont des brutes et j'ai peur qu'ils ne profite du calme pour nous attaquer. Je vous demande donc d'aller tuer un d'eux.
PROPQUEST_SCENARIO_INC_001425,Hmm…just unfortunate considering how far you have come!,"Oh, vous n'avez plus assez de temps à consacrer à une petite ville comme Saincity ?"
PROPQUEST_SCENARIO_INC_001426,"I knew it all along. Reonan was right. There is truly greatness within you. I, and the people of Saint City, wish to bestow you with this gift of elemental cards. Use them wisely!",C'est bien l'épée d'un Hobo. Vous êtes vraiment le Champion de Saincity !!!
PROPQUEST_SCENARIO_INC_001427,The Hobo should be in the Western Fantasy Desert. Please eliminate this threat!,Allez tuer un Hobo et rapportez-moi son arme.
PROPQUEST_SCENARIO_INC_001428,Kill Hobo and get the Hobo Sword.,Tuez un Hobo et rapportez son épée au maire de Saincity.
PROPQUEST_SCENARIO_INC_001453,"Huh? You want me to show you the most powerful skill of mine? Hmm... If you want to see it, I can show you. Here! Put those pieces into my mouth. ah~~","Hum ? Vous voulez voir mon plus beau coup ? Je peux vous montrer, pas de souci !"
PROPQUEST_SCENARIO_INC_001455,Mysterious Bounty Hunter,Un visiteur nocturne
PROPQUEST_SCENARIO_INC_001456,"Level 40 eh? You've really grown since our last meeting! Hmm, have you heard of a man named ""Ghost"" Hael? He is one of Madrigal's best known bounty hunters.",Déjà niveau 40 ? Vous êtes incroyable. Je vais donc vous donner une nouvelle mission.
PROPQUEST_SCENARIO_INC_001457,"His cold and mysterious demeanor have earned him the title ""Ghost"". I've heard from sources that he might be traveling through Flaris today.",Est-ce que vous connaissez Hael le chasseur de monstres ? Allez le voir à la fontaine des défunts à Flaris. Faites ce qu'il vous demande.
PROPQUEST_SCENARIO_INC_001458,"Would you perhaps seek him out for me? If you tell him my name, perhaps it will jog his memory…",Dites-lui que c'est moi qui vous envoie si vous tenez à la vie.
PROPQUEST_SCENARIO_INC_001459,Appreciate it! He will be appearing at Fountain of Dead Person in the Northern part of Flaris. Please find him.,"Parfait, n'oubliez pas. La fontaine des défunts au Nord de Flaris. Et mentionnez mon nom !"
PROPQUEST_SCENARIO_INC_001460,"What are you scared? I mean, he's not REALLY a ghost.",Je vous sens indécis pour une fois…
PROPQUEST_SCENARIO_INC_001461,Sure is awfully hard to concentrate with you standing right there. What do you want?,Reonan vous envoie ? Je vous écoute.
PROPQUEST_SCENARIO_INC_001462,You haven't met Hael yet? He should be at the Fountain of Dead Person.,"Allez, filez retrouver hael à la fontaine des défunts !"
PROPQUEST_SCENARIO_INC_001463,Meet Hael and mention Reonan's name.,Rencontrez Hael à la fontaine des défunts.
PROPQUEST_SCENARIO_INC_001465,Time is Money,De profundis
PROPQUEST_SCENARIO_INC_001466,Wha? Someone named Reonan is looking for me? Sounds familiar but… UGH! I've got way too bad of a headache to be thinking about things right now.,Pourquoi avez-vous l'air si angoissé ? Je parie que Reonan a encore dit des bêtises sur moi !!
PROPQUEST_SCENARIO_INC_001467,"Reonan... It's the first time hearing that name, but it is familiar... He said its time? Time for what, I wonder…",Il veut que je me batte pour lui ? Je ne suis pas certain de vouloir. C'est que j'ai du travail moi !
PROPQUEST_SCENARIO_INC_001468,Regardless! I have my own goals and limited time so move along! There is a foul demon lurking in the Mars Mine with a bounty on its head JUST waiting to be claimed *sneer*,Aujourd'hui je dois par exemple aller tuer des Vice Veduque au plus profond de la Temple d'Ivillis.
PROPQUEST_SCENARIO_INC_001469,"UGH! Headache…getting…worse! OK look, here's the deal. You take out that Vice Veduque, give me the reward and I will meet your Reonan. Deal?","Vous aussi vous voulez tuer des Vice Veduque ? Bien ! Si vous leur faites la peau avant moi, je reconsidérerai l'offre de Reonan. "
PROPQUEST_SCENARIO_INC_001470,"Well, never expected you to accept THAT offer? Well anyway, go kill 10 Vice Veduque in Mars Mine then return to me!","Allez, c'est parti ! Le premier qui tue 10 Vice Veduque à la Temple d'Ivillis a gagné !"
PROPQUEST_SCENARIO_INC_001471,"No skin off my back! Planned to do it myself anyway. Just gotta, ya know, rest a minute or two…or three…",Vous avez peur ? Tant pis pour Reonan !
PROPQUEST_SCENARIO_INC_001472,"Hmpf killed them huh? Well aren't we proud of ourselves. Anyway, while you were in Mars Mine, I thought again about this here… Reonan, or whatever his name is.","Oh, vous avez gagné ! (Bien entendu je me la suis coulé douce pendant que vous courriez dans tous les sens !) "
PROPQUEST_SCENARIO_INC_001473,"*snores* huh!? What!? I was awake, just resting my eyes!","Ça m'étonnerait que vous ayez déjà terminé, je n'en ai pas encore tué un seul !"
PROPQUEST_SCENARIO_INC_001474,Kill 10 Vice Veduque and meet Hael.,Tuez 10 Vice Veduque et reparlez à Hael.
PROPQUEST_SCENARIO_INC_001476,Seeing Through to the Past,Voyance
PROPQUEST_SCENARIO_INC_001477,"Still not ringing any bells. Though, the name is familiar… Maybe Master Radeon can tell you something about the name. He took me in over 20 years ago and has been my mentor since.",Je ne suis pas convaincu. Je voudrais savoir si ce travail ne va pas me coûter la vie.
PROPQUEST_SCENARIO_INC_001478,I can hardly remember what I had for breakfast. Go talk with Master Radeon alright? I'm sure he might know something…,Allez donc voir le grand sage Radeon pour qu'il lise mon avenir.
PROPQUEST_SCENARIO_INC_001479,"Wow, seems like my headache is already lifting knowing I got you out of my hair. Master Radeon is on the other side of the Fountain of the Dead. Go see him!","Sans l'assurance que ça ne va pas me tuer, je n'accepterai pas cette proposition."
PROPQUEST_SCENARIO_INC_001480,You don’t want to do it? Alright...,Mais c'est votre problème si vous partez à l'aventure en aveugle !
PROPQUEST_SCENARIO_INC_001481,Hmm? So Reonan is inquiring of Hael? It appears that it is time…,"A votre air résigné, je suppose que vous venez de la part de Hael."
PROPQUEST_SCENARIO_INC_001483,Find Master Radeon and ask about the Hael's past.,Allez parler au grand sage Radeon à la fontaine des Défunts.
PROPQUEST_SCENARIO_INC_001485,Shards of Memory,Vision du futur
PROPQUEST_SCENARIO_INC_001486,"I have known Hael many years. When I first discovered him, he was laying there unconscious. I was able to nurse him back to health, but still he had no recollection of his memory. There is a way to recover it though…",L'art de la divination est très complexe…
PROPQUEST_SCENARIO_INC_001487,I feel there might be something important lost in his past. The only way to recover it would be by using a Memory Shard. This should allow Hael to uncover his past.,"Tout au Nord de Flaris, vous trouverez des visions du futur. Mais ces visions sont souvent corrompues."
PROPQUEST_SCENARIO_INC_001488,"First, you will need to purify the shard by bringing it to the Magic Box Ancimys. Will you retrieve the purified Memory shard and bring it to Hael?",Vous devrez apporter une vision corrompue à Ancimys pour qu'il la purifie. 
PROPQUEST_SCENARIO_INC_001489,Please locate the Memory Shard which should be somewhere around the Altar of Violet in Northern Flaris. There are Violet Magician Troupe patrolling the area.,La vision du future révèle l'avenir de celui qui la tient dans sa paume.
PROPQUEST_SCENARIO_INC_001490,"If you wish Hael's assistance, this might be the only chance you have…","Vous avez peut-être raison, Hael est parfois un peu lâche."
PROPQUEST_SCENARIO_INC_001491,Hey! You act like you haven't seen a man trapped in a treasure chest before. Oh you come bearing Memory Shards to be purified?,Que je purifie une vision du futur ? Le premier nettoyage est offert !
PROPQUEST_SCENARIO_INC_001492,"Please acquire the Memory Shard located at the Altar of Violet, and bring it to Ancimys for purification.",Trouvez une vision du futur corrompue au Nord de Flaris et apportez-la à Ancimys.
PROPQUEST_SCENARIO_INC_001493,Locate the Memory shard in Northern Flaris and bring it to Ancimys,Trouvez une vision du futur corrompue au Nord de Flaris et apportez-la à Ancimys.
PROPQUEST_SCENARIO_INC_001495,A Chest full of Memories,Nettoyage presque à sec
PROPQUEST_SCENARIO_INC_001496,"I will purify the Memory Shards sure, but first a joke!","*Crache, frotte* Et voilà ça brille ! Mais pourquoi vous faites cette tête-là ?"
PROPQUEST_SCENARIO_INC_001497,"Haha, well since you were so kind to listen here is your crystal. Now go ahead and take it!","Mais parfaitement, ma salive a purifié la vision ! Vous pouvez l'apporter à la personne qui la voulait !"
PROPQUEST_SCENARIO_INC_001498,Thanks again for listening. The Pukepukes around here don't have a very good sense of humor! Haha!,C'était la seule façon de la purifier.
PROPQUEST_SCENARIO_INC_001499,"What's the deal with this weird looking stone? Oh, for helping me to recall my lost thoughts you say? Oh well, worth a shot!",Merci beaucoup. Elle sent un peu bizarre cette vision…
PROPQUEST_SCENARIO_INC_001500,"Oh back so soon? Don't worry I have plenty more jokes! So what do you get when you cross an Aibatt with... Er wait, I forgot how it goes...",Je vous assure que ça suffit. Je peux recracher dessus si vous voulez.
PROPQUEST_SCENARIO_INC_001501,Bring the purified Memory Shard to Hael.,Apportez la vision purifiée à Hael.
PROPQUEST_SCENARIO_INC_001503,The First Pendant,Un allié de plus
PROPQUEST_SCENARIO_INC_001504,"Woahhhh now, everything is finally clear. Hah...Hah... I finally remember... I can't believe this... I recall Reonan now...","*Regarde dans la vision du futur* Je vois, ce n'est pas vraiment une surprise."
PROPQUEST_SCENARIO_INC_001505,We were once good friends who stood together against a great threat… only at that time… we went by different names… I'm sure you will understand in time.,"Selon cette vision, je sortirai vivant de cette mission."
PROPQUEST_SCENARIO_INC_001506,"Here, take this to Reonan. It's a pendant once shared amongst several old comrades… He'll understand when he sees it…",Retournez voir Reonan et dites-lui que je viendrai me battre pour lui dès que j'aurai terminé mon travail.
PROPQUEST_SCENARIO_INC_001507,"As for now, I have business to attend to. I will catch up with you guys later. Try not to miss me too much and stuff *sneer*",J'espère que vous vous joindrez à la bataille.
PROPQUEST_SCENARIO_INC_001508,"Well, I'm in no real hurry. Just take the pendant to Reonan whenever you have the chance.","Oh, vous avez plus important à faire ?"
PROPQUEST_SCENARIO_INC_001509,This pendant… It was a symbol of the trust that I once shared with Hael. I've been hoping to find him for awhile now to no avail…,Vous avez recruté un combattant redoutable. Parfait !
PROPQUEST_SCENARIO_INC_001510,Take the pendant to Reonan soon. I didn't give it to you as a keepsake.,Parlez à Reonan.
PROPQUEST_SCENARIO_INC_001511,Bring the pendant from Hael to Reonan.,Parlez à Reonan.
PROPQUEST_SCENARIO_INC_001513,Quest for Truth,En quête de la vérité
PROPQUEST_SCENARIO_INC_001514,Lost memory you say? Must have been hard for him wandering around so aimlessly with no true identity. We will give him time to gather his thoughts…,"Bon, nous avons un héros de plus avec nous. Mais maintenant nous avons besoin d'informations."
PROPQUEST_SCENARIO_INC_001515,"In the meantime, are you aware of the Garden of Rhisis? It is the landmass Northeast of Saint Morning. My friend Handel is currently conducting research there.",Ma partenaire de toujours Handel pense que des informations précieuses sont cachées au jardin de Rhisis.
PROPQUEST_SCENARIO_INC_001516,Her work takes much time and the constant threat of masquerpet attacks doesn't help the process. Will you please go and assist her?,Pourriez-vous l'aider dans sa quête de vérité ?
PROPQUEST_SCENARIO_INC_001517,You can reach the Garden of Rhisis by flying Northeast from the continent of Saint Morning. Please go there and meet up with Handel,C'est à l'Est de Saint Morning sur une île flottante. Handel est déjà sur place.
PROPQUEST_SCENARIO_INC_001518,"Hah, I see! After using all those town blinkwings, you've already forgotten how to fly.",Vous croyez que je suis trop paresseux pour y aller moi-même ?
PROPQUEST_SCENARIO_INC_001519,Welcome to the Garden of Rhisis. I have been expecting you. Do you understand the nature of my research?,"Oh, vous êtes venu m'aider ? C'est très gentil ! *fait la bise*"
PROPQUEST_SCENARIO_INC_001520,Handel is in the Northern part of the Garden of Rhisis. Please go locate her!,Handel est au Nord du jardin de Rhisis près des Tombstone.
PROPQUEST_SCENARIO_INC_001521,Go find Handel in the Garden of Rhisis.,Parlez à Handel est au Nord du jardin de Rhisis.
PROPQUEST_SCENARIO_INC_001523,Slaves to Shade,Des esclaves au jardin ?
PROPQUEST_SCENARIO_INC_001524,"You know where these monsters come from right? According to the records, they were the creation of Shade. Angered by her inability to destroy all of Roika, she plagued the lands with these foul beasts.",Qu'est-ce que je cherche ? Les secrets d'Ivillis bien entendu. Les monstres qui vivent ici sont ses esclaves.
PROPQUEST_SCENARIO_INC_001525,"Shade and her monsters succeeded in taking over all of Madrigal. She was subsequently defeated by 8 brave heroes who all rose to the challenge, restoring peace to the land.","C'est assez simple, que cherchent les esclaves d'Ivillis au Jardin de Rhisis ?"
PROPQUEST_SCENARIO_INC_001526,"Shade is now dead, but monsters that she created still exist. In fact, they seem to be growing stronger and greater in number. I'm here in the hopes of uncovering some sort of answer.",Je suis persuadée que je pourrais trouver la réponse...
PROPQUEST_SCENARIO_INC_001527,Research is difficult with the constant threat of Tombstone Bearers around. Will you please help buy me some time by defeating them?,Mais ces Tombstone ma barrent la route. Pourriez-vous faire un peu de ménage pour moi ?
PROPQUEST_SCENARIO_INC_001528,Thank you for your assistance. Killing 15 Tombstone Bearers should allow me ample time to complete my research.,"Si vous en tuez quelques-uns et laissez les cadavres pourrir au soleil, les autres devraient comprendre le message."
PROPQUEST_SCENARIO_INC_001529,"For the sake of truth, please do not pass up my request!",Reonan n'est plus très regardant sur ses associés à ce que je vois…
PROPQUEST_SCENARIO_INC_001530,"I've done it!! Because of your bravery, I've found an important piece of information.","Bien joué ! Je vais pouvoir chercher, je suis certaine que cet endroit va me révéler ses secrets."
PROPQUEST_SCENARIO_INC_001531,I'm still in the process of research. Please go and defeat 15 Small Tombstone Bearers & 7 Tombstone Bearers while I complete my work!,"Je vous ai dit de tuer 15 Jeunes Tombstones et 7 Tombstones, c'est important."
PROPQUEST_SCENARIO_INC_001532,Defeat 15 Small Tombstone Bearers & 7 Tombstone Bearers.,"Tuez 15 Jeunes Tombstones et 7 Tombstones, et reparlez à Handel."
PROPQUEST_SCENARIO_INC_001534,Endless Loop,Boucle infinie
PROPQUEST_SCENARIO_INC_001535,"While conducting my research, I found something of interest about the pillars carried by the Tombstone Bearers. It looks similar to those of Shade's temple.",Je viens de trouver quelque chose d'intéressant. La pierre que portait ce Tombstone porte le même type d'inscriptions que les piliers du temple d'Ivillis.
PROPQUEST_SCENARIO_INC_001536,"Upon looking further into the information, I found that Tombstone Bearers were actually slaves of Shade that built her temple. But why would they be here in the Garden of Rhisis?","Si on en croit ce texte, les Tombstone sont condamnés à l'esclavage…"
PROPQUEST_SCENARIO_INC_001537,I need to acquire more data! Would you help me further by acquiring an Ancient Inscription? This might provide the insight I'm looking for!,Je suppose qu'il faudrait plus de texte pour connaître la cause de cette sanction. Je parie que la plaque d'un Capitaine Tombstone contient cette information.
PROPQUEST_SCENARIO_INC_001538,I knew you would have accepted. You too yearn to discover the truth! You can find a Ancient Inscription by defeating any of the Tombstone Bearers,Allez donc tuer un Capitaine Tombstone pour que nous puissions étudier sa plaque.
PROPQUEST_SCENARIO_INC_001539,How could you decline? This could potentially reveal so much to us about Shade's masquerpets and their growing strength!,En fin de compte vous n'avez pas de cran !
PROPQUEST_SCENARIO_INC_001540,You got it!! Please hand it over quickly for me to analyze!,Vous avez trouvé la condamnation à l'esclavage ! Je vais devoir la traduire.
PROPQUEST_SCENARIO_INC_001541,"Even if you don't initially receive an Ancient Inscription, keep defeating them! I'm sure one of these Tombstone Bearers is bound to have the Ancient Inscription!",Vous trouverez la condamnation à l'esclavage des Tombstone sur la plaque d'un Tombstone.
PROPQUEST_SCENARIO_INC_001542,Acquire an Ancient Inscription from one of the Tombstone Bearers.,Tuez un Tombstone et obtenez la Condamnation à l'Esclavage.
PROPQUEST_SCENARIO_INC_001544,Essence of the Gods,Sceau de Rhisis
PROPQUEST_SCENARIO_INC_001545,It's of no use… The stamp is just too damaged to gather much significant information. It did allude to the War of the Gods though…,"Raaah, j'y croyais pourtant. La raison est manquante. Par contre j'ai trouvé quelque chose d'étrange gribouillé en bas."
PROPQUEST_SCENARIO_INC_001546,"I know from lore that, during this time, Bubble decided to take action against Shade and her masquerpet army. A battle occurred between the gods at this very location.","Il semble qu'un grand malheur soit sur le point de s'abattre sur madrigal, les monstres préparent quelque chose. "
PROPQUEST_SCENARIO_INC_001547,It is rumored that the essence of both gods remains in this garden till this day. Could you please find the Bubble Trace for me?,Nous allons avoir besoin d'un puissant artefact. Je pense que les Bask ici même ont en leur possession le sceau de Rhisis.
PROPQUEST_SCENARIO_INC_001548,"Please defeat the Basques in the North and acquire the Bubble Trace. Once you have this, take it to Bowler. He knows much more ancient lore than myself.","Malgré la disparition de son propriétaire, le sceau contient assez de pouvoir au moins pour ralentir les monstres."
PROPQUEST_SCENARIO_INC_001549,You don't want to help me? Oh well... Then I will go myself...,"Oh, vous ne voulez pas vous mêler de cette affaire ? Mais il est trop tard pour ça !"
PROPQUEST_SCENARIO_INC_001550,"Hmm? Yes I am Bowler, last keeper of the lore of this continent. WHAT!? You come bearing the Bubble Trace!?","Vous n'avez pas traîné, c'est bien."
PROPQUEST_SCENARIO_INC_001551,"Please kill 15 Basques, acquire the Bubble Trace and take it to Bowler.",Tuez des Bask et retrouvez le sceau de Rhisis.
PROPQUEST_SCENARIO_INC_001552,Kill 15 Phantom Basques & 7 Basques and find the Bubble Trace and bring it to Bowler.,Tuez 15 Jeunes Bask et 7 Bask et retrouvez le sceau de Rhisis.
PROPQUEST_SCENARIO_INC_001554,Essence of the Gods (2),Sceau d'Ivillis
PROPQUEST_SCENARIO_INC_001555,"According to my ancestors, this region was once a primary location for a massive conflict between Bubble and Shade. Lets put it this way, Madrigal was once all one continent before this war…","Tant que nous en sommes à rassembler des artefacts, autant y aller franchement."
PROPQUEST_SCENARIO_INC_001556,"We must also acquire the Shade trace. It's rumored to be held by the Pranksters, the last remnants of the followers of Shade. As you can see, I'm a tad too short to confront them. Could you get it for me?",Les Prankster sont des anciens adeptes du culte d'Ivillis qui ont été transformés. Ils gardent le sceau d'Ivillis.
PROPQUEST_SCENARIO_INC_001557,I appreciate the assistance. Please go Kill 15 Small Mage Pranksters & 7 Pranksters and acquire the Shade trace.,J'espère que vous ne vous ferez pas tuer avant de m'avoir apporté le sceau.
PROPQUEST_SCENARIO_INC_001558,What? Expect a poor little Dwarpet such as myself to take on an army of Pranksters?,Vous ne penez pas que ça soit utile ? Mais c'est indispensable !!!
PROPQUEST_SCENARIO_INC_001559,"So according to Bowler, this was the site of the battle between Bubble and Shade? The essence of each that you contain is definitive proof of this.",Vous avez le sceau ? Magnifique !
PROPQUEST_SCENARIO_INC_001560,"Kill 15 Small Mage Pranksters & 7 Pranksters, find the Shade Trace and bring it to Handel.",Tuez 15 Jeunes Prankster et 7 Pranksters et trouvez le sceau d'Ivillis.
PROPQUEST_SCENARIO_INC_001561,"Kill 15 Small Mage Pranksters & 7 Pranksters, acquire the Shade Trace and bring it to Handel.",Tuez 15 Jeunes Prankster et 7 Pranksters et trouvez le sceau d'Ivillis.
PROPQUEST_SCENARIO_INC_001563,Guardians of the Temple,Supplique d'Ivillis
PROPQUEST_SCENARIO_INC_001564,"This essence of Shade is concerning… After the 8 Heroes had defeated Shade, all remnants of her existence were to be purged to prevent her return.",Ce sceau est ancien et puissant. Mais il va falloir le recharger.
PROPQUEST_SCENARIO_INC_001565,"If her essence remains, this is very bad… Stored in the Temple of Iblis is the Parchment of War. Please head there and retrieve it for me.","C'est très simple, il suffit de pratiquer quelques sacrifices au nom d'Ivillis et de lire la supplique d'Ivillis."
PROPQUEST_SCENARIO_INC_001566,The Temple of Iblis is in the Southern most region of Saint Morning. The records are guarded by both Iblis Crashers and an Iblis Guardian so please defeat them to obtain it!,Par chance il y a des Ivillis Crasher et des Ivillis Guarder pas loin.Tuez-en une dizaine et rapportez-moi une supplique d'Ivillis.
PROPQUEST_SCENARIO_INC_001567,We've come too far to just quit now! Please reconsider!!,… parce que c'est comme ça ! Arrêtez de poser des questions !
PROPQUEST_SCENARIO_INC_001568,You've made it back with the Parchment!,Vous êtes incroyable !
PROPQUEST_SCENARIO_INC_001569,Please bring the Parchment of War after defeating 10 Iblis Crashers and an Iblis Guardian.,Tuez 10 Ivillis Crashter and un Ivillis Guarder et rapportez la supplique d'Ivillis.
PROPQUEST_SCENARIO_INC_001570,Bring Handel the Parchment of War after defeating 10 Iblis Crashers and an Iblis Guardian.,Tuez 10 Ivillis Crashter and un Ivillis Guarder et rapportez la supplique d'Ivillis.
PROPQUEST_SCENARIO_INC_001572,Before He's Road kill…,La mission de Bowler
PROPQUEST_SCENARIO_INC_001573,Please you must quickly hurry to Bowler! It seems the Wheelems near him have grown increasingly aggressive and he has grown quite fearful!,"Hum, la supplique est écrite dans un dialecte étrange, ça va me prendre un peu de temps à traduire."
PROPQUEST_SCENARIO_INC_001574,"Will you hurry to his aid? In the meanwhile, I will attempt to decrypt these records. I know they contain something worthwhile!!",Bowler aurait besoin de votre assistance. Il voudrait que vous tuiez 20 Jeunes Wheelem et 10 Wheelem.
PROPQUEST_SCENARIO_INC_001575,Your assistance is truly appreciated! Hurry and defeat 20 Rough Wheelems & 10 Wheelems then report to Bowler!,Ça vous occupera pendant que je traduis. Allez le voir pour lui dire que vous acceptez sa mission.
PROPQUEST_SCENARIO_INC_001576,Oh no!! You must help him! Bowler doesn't stand a chance against those vicious Wheelems!,Vous préférez buller ? Pas de souci pour moi.
PROPQUEST_SCENARIO_INC_001577,"That was too close of a call! The Wheelems generally left me alone. For whatever reason, they suddenly grew violent and attempted to attack me while I was out near their territory.",Je parie que vous leur avez mis la pâtée !
PROPQUEST_SCENARIO_INC_001578,Hurry! Kill 20 Rough Wheelems & 10 Wheelems before they can reach Bowler!,Tuez 20 Jeunes Wheelem et 10 Wheelem et rencontrez Bowler.
PROPQUEST_SCENARIO_INC_001579,Kill 20 Rough Wheelems & 10 Wheelems and report to Bowler.,Tuez 20 Jeunes Wheelem et 10 Wheelem et rencontrez Bowler.
PROPQUEST_SCENARIO_INC_001581,The Moment of Truth,Les affaires des dieux
PROPQUEST_SCENARIO_INC_001582,"The number of Wheelems has increased so much since I last remember. If it weren't for you, I would have been Dwarpet road kill…",Je ne comprends pas pourquoi les monstres comme les Wheelem sont toujours plus nombreux.
PROPQUEST_SCENARIO_INC_001583,Has Handel finished her research? Oh! She is currently decrypting the Parchment of War? Will you hurry back to her and find if she has finished?,"Alors, comme ça vous travaillez avec Handel ? Elle fourre son nez dans les affaires des dieux, vous allez vous attirer des ennuis."
PROPQUEST_SCENARIO_INC_001584,"Tell Handel that I said thanks for her concern… If she need my help, feel free to find me at anytime!",Merci à vous et à Handel pour le coup de main en tout cas !
PROPQUEST_SCENARIO_INC_001585,"Look I know I'm great and you would love to spend time with me, but this is sort of important!",Vous faites bien de ne pas vous mouiller dans cette affaire.
PROPQUEST_SCENARIO_INC_001586,I'm glad to see you… I have to finish decrypting the Parchment,Vous arrivez pile au bon moment. Je viens de finir.
PROPQUEST_SCENARIO_INC_001587,Go see Handel. She should be done with decrypting the parchment.,Retournez parler à Handel si vous êtes déterminé à vous attirer des problèmes.
PROPQUEST_SCENARIO_INC_001588,Return to Handel and see if she has decrypted the Parchment.,Retournez parler à Handel.
PROPQUEST_SCENARIO_INC_001590,Revelation,Supplique décodée
PROPQUEST_SCENARIO_INC_001591,Why am I looking so distraught after analyzing the text you ask? Well… I guess the results are not what I would have wanted…,"Oui, j'ai l'air troublée… la supplique n'est qu'une prière ancienne pour demander la clémence divine."
PROPQUEST_SCENARIO_INC_001592,"The records indicate that despite the efforts made by the 8 heroes to expunge any trace of Shade's existence, her essence still persists throughout this world.",Elle fait référence à la malédiction qui touche les monstres et à la prophétie de la libération. 
PROPQUEST_SCENARIO_INC_001593,"When the time is right, she will regain her physical form and return anew to command her masquerpet army. It is her intention to reclaim the known world as her own…",Selon le texte le jour de la libération se rapproche. Ça explique sans doute l'agitation des monstres.
PROPQUEST_SCENARIO_INC_001594,You must go and talk to Reonan as soon as possible. We no longer have time to waste. Please find him!,Allez vite mettre Reonan au courant. Il va falloir rassembler des champions pour affronter le chaos qui nous menace.
PROPQUEST_SCENARIO_INC_001595,Reonan still hasn't explained to you the exact nature of the 8 heroes has he? I feel you are ready to know the truth and the role you play in this all…,Reonan vous donnera les détails qu'il juge nécessaires. Nous n'avons plus le temps.
PROPQUEST_SCENARIO_INC_001596,I'm sorry if you feel uncertain about this all. Take some time to think it over…,Il est trop tard pour hésiter à s'impliquer !!
PROPQUEST_SCENARIO_INC_001597,Greetings again! Ohhh…so this is what Handel has brought to light.,Racontez-moi tout. Handel a trouvé quelque chose d'intéressant ?
