Key,English,Traditional_Chinese
PROPITEM_TXT_100961,Cyclops X Life Gem,獨眼巨人 X 生命寶石
PROPITEM_TXT_102038,Tooth of Leyena,萊耶娜之牙
PROPITEM_TXT_102039,A tooth of hungry monsters. Take it to Chonjang in town!!,飢餓怪物的牙齒。把它帶到城裡的春江!
PROPITEM_TXT_008902,Red Chips,紅籌碼
PROPITEM_TXT_008903,Guild Siege reward. Used to buy items from Waforu.,公會戰獎勵，用於從瓦普勒購買物品。
PROPITEM_TXT_009208,Obsidian Cruentus Armor Set (M),暗黑血腥騎士防具套裝 (男)
PROPITEM_TXT_009209,Level 120 PvP Knight Set.,120 級 PvP 騎士套裝
PROPITEM_TXT_009210,Obsidian Noctis Armor Set (M),暗黑暗殺者防具套裝 (男)
PROPITEM_TXT_009211,Level 120 PvP Blade Set.,120 級 PvP 暗殺者套裝
PROPITEM_TXT_009212,Obsidian Cruenta Armor Set (F),暗黑克魯塔防具套裝 (女)
PROPITEM_TXT_009213,Level 120 PvP Knight Set.,120 級 PvP 騎士套裝
PROPITEM_TXT_009214,Obsidian Nox Armor Set (F),暗黑血腥防具套裝 (女)
PROPITEM_TXT_009215,Level 120 PvP Blade Set.,120 級 PvP 暗殺者套裝
PROPITEM_TXT_009216,Obsidian Velox Armor Set (M),暗黑操偶師防具套裝 (男)
PROPITEM_TXT_009217,Level 120 PvP Jester Set.,120 級 PvP 操偶師套裝
PROPITEM_TXT_009218,Obsidian Acer Armor Set (M),暗黑浪人防具套裝 (男)
PROPITEM_TXT_009219,Level 120 PvP Ranger Set.,120 級 PvP 浪人套裝
PROPITEM_TXT_009220,Obsidian Valentis Armor Set (F),暗黑瓦倫蒂斯防具套裝 (女)
PROPITEM_TXT_009221,Level 120 PvP Jester Set.,120 級 PvP 操偶師套裝
PROPITEM_TXT_009222,Obsidian Acris Armor Set (F),暗黑阿克里斯防具套裝 (女)
PROPITEM_TXT_009223,Level 120 PvP Ranger Set.,120 級 PvP 浪人套裝
PROPITEM_TXT_009224,Obsidian Revenio Armor Set (M),暗黑守護者防具套裝 (男)
PROPITEM_TXT_009225,Level 120 PvP Ringmaster Set.,120 級 PvP 守護者套裝
PROPITEM_TXT_009226,Obsidian Grim Armor Set (M),暗黑爆咒師防具套裝 (男)
PROPITEM_TXT_009227,Level 120 PvP Billposter Set.,120 級 PvP 爆咒師套裝
PROPITEM_TXT_009228,Obsidian Revenis Armor Set (F),暗黑雷文尼斯防具套裝 (女)
PROPITEM_TXT_009229,Level 120 PvP Ringmaster Set.,120 級 PvP 守護者套裝
PROPITEM_TXT_009230,Obsidian Gravis Armor Set (F),暗黑重力防具套裝 (女)
PROPITEM_TXT_009231,Level 120 PvP Billposter Set.,120 級 PvP 爆咒師套裝
PROPITEM_TXT_009232,Obsidian Twilight Armor Set (M),暗黑念力師防具套裝 (男)
PROPITEM_TXT_009233,Level 120 PvP Psykeeper Set.,120 級 PvP 念力師套裝
PROPITEM_TXT_009234,Obsidian Nanemvis Armor Set (M),暗黑研術者防具套裝 (男)
PROPITEM_TXT_009235,Level 120 PvP Elementor Set.,120 級 PvP 研術者套裝
PROPITEM_TXT_009236,Obsidian Eclipse Armor Set (F),暗黑伊克林盔甲套裝 (女)
PROPITEM_TXT_009237,Level 120 PvP Psykeeper Set.,120 級 PvP 念力師套裝
PROPITEM_TXT_009238,Obsidian Namavis Armor Set (F),暗黑納馬維斯盔甲套裝 (女)
PROPITEM_TXT_009239,Level 120 PvP Elementor Set.,120 級 PvP 研術者套裝
PROPITEM_TXT_012430,Bushido Yukata Set,日式武士浴衣套裝
PROPITEM_TXT_012431,The Bushido Yukata Set is designed to reflect the way of the warrior!,武士浴衣套裝旨在反映戰士的方式！
PROPITEM_TXT_012440,Bijin Yukata Set,美人浴衣套裝
PROPITEM_TXT_012441,The Bijin Yukata Set is designed to reflect the beauty of all women!,美人浴衣套裝旨在體現所有女性的美麗！
PROPITEM_TXT_009858,Cowboy Set (M),牛仔套裝 (男)
PROPITEM_TXT_009859,Cowboy Set for Male Characters,男角色牛仔套裝
PROPITEM_TXT_009868,Cowboy Set (F),牛仔套裝 (女)
PROPITEM_TXT_009869,Cowboy Set for Female Characters,女角色牛仔套裝
PROPITEM_TXT_009776,Chi Set (F),旗袍套裝 (女)
PROPITEM_TXT_009777,"The Chi Set for female characters. Contains Shoes, Gloves, Suit, and Hair. Channel your Chi and POWER UP!",女角色的旗袍套裝，包含鞋子、手套、衣服和頭髮。引導你的氣和力量！
PROPITEM_TXT_100962,HP/MP Statted Glasses (Black),HP/MP 靜電眼鏡 (黑色)
PROPITEM_TXT_100963,Justice Guild Cloak,正義公會披風
PROPITEM_TXT_100964,Glory Guild Cloak,榮耀公會披風
PROPITEM_TXT_100965,HEROES Guild Cloak,英雄公會披風
PROPITEM_TXT_022517,Beach Ball,沙灘球
PROPITEM_TXT_022518,Who wants to play?,誰想玩？
PROPITEM_TXT_022519,Parasol,陽傘
PROPITEM_TXT_022520,Can't forget this when at the beach!,在海灘時不能忘記這個！
PROPITEM_TXT_100966,Swimwear Costume Box,泳裝服裝箱
PROPITEM_TXT_100967,Beachwear Costume Box,沙灘裝服裝箱
PROPITEM_TXT_100968,Red Beachwear Set (M),紅色沙灘裝套裝 (男)
PROPITEM_TXT_100969,Contains Red Beachwear and Red Summer Sneakers for Male characters.,包含男角色的紅色沙灘裝和紅色夏季運動鞋。
PROPITEM_TXT_100970,Orange Beachwear Set (F),橙色沙灘裝套裝 (女)
PROPITEM_TXT_100971,Contains Beachwear Orange and Orange Sandal for Female characters.,包含女角色的橙色沙灘裝和橙色涼鞋。
PROPITEM_TXT_100972,Beach Box A,沙灘箱 A
PROPITEM_TXT_100973,Beach Box B,沙灘箱 B
PROPITEM_TXT_100974,Superior Beach Box A,高級沙灘箱 A
PROPITEM_TXT_100975,Superior Beach Box B,高級沙灘箱 B
PROPITEM_TXT_100976,There is a chance to get a time-limited soul-linked Beachwear Costume Box.,有機會獲得限時歸屬沙灘裝服裝箱。
PROPITEM_TXT_100977,There is a chance to get a time-limited soul-linked Swimwear Costume Box.,有機會獲得限時歸屬泳裝服裝箱。
PROPITEM_TXT_100978,There is a chance to get a Scroll of SProtect or a Beachwear Costume Box.,有機會獲得 S 保護卷軸或沙灘裝服裝箱。
PROPITEM_TXT_100979,There is a chance to get a Scroll of SProtect or a Swimwear Costume Box.,有機會獲得一個 S保護卷軸或一個泳裝服裝箱。
PROPITEM_TXT_100980,Baby Shark Costume Lucky Box,鯊魚寶寶服裝幸運箱
PROPITEM_TXT_100981,This box contains a Baby Shark Costume Set with Speed bonus. You can select your gender after opening the Lucky Box.,此箱包含一套帶速度獎勵的鯊魚寶寶服裝套裝，你可在打開幸運箱後選擇你的性別。
PROPITEM_TXT_100982,Baby Shark 10% Green Set,鯊魚寶寶 10% 綠色套裝
PROPITEM_TXT_100983,Baby Shark 8% Pink Set,鯊魚寶寶 8% 粉紅色套裝
PROPITEM_TXT_100984,Baby Shark 6% Gray Set,鯊魚寶寶 6% 灰色套裝
PROPITEM_TXT_100985,Baby Shark 4% Blue Set,鯊魚寶寶 4% 藍色套裝
PROPITEM_TXT_100986,Baby Shark 2% Yellow Set,鯊魚寶寶 2% 黃色套裝
PROPITEM_TXT_100987,Baby Shark 2% Black Set,鯊魚寶寶 2% 黑色套裝
PROPITEM_TXT_100988,Baby Shark 10% Green Set (F),鯊魚寶寶 10% 綠色套裝 (女)
PROPITEM_TXT_100989,Baby Shark 8% Pink Set (F),鯊魚寶寶 8% 粉紅色套裝 (女)
PROPITEM_TXT_100990,Baby Shark 6% Gray Set (F),鯊魚寶寶 6% 灰色套裝 (女)
PROPITEM_TXT_100991,Baby Shark 4% Blue Set (F),鯊魚寶寶 4% 藍色套裝 (女)
PROPITEM_TXT_100992,Baby Shark 2% Yellow Set (F),鯊魚寶寶 2% 黃色套裝 (女)
PROPITEM_TXT_100993,Baby Shark 2% Black Set (F),鯊魚寶寶 2% 黑色套裝 (女)
PROPITEM_TXT_100994,Baby Shark 10% Green Set (M),鯊魚寶寶 10% 綠色套裝 (男)
PROPITEM_TXT_100995,Baby Shark 8% Pink Set (M),鯊魚寶寶 8% 粉紅色套裝 (男)
PROPITEM_TXT_100996,Baby Shark 6% Gray Set (M),鯊魚寶寶 6% 灰色套裝 (男)
PROPITEM_TXT_100997,Baby Shark 4% Blue Set (M),鯊魚寶寶 4% 藍色套裝 (男)
PROPITEM_TXT_100998,Baby Shark 2% Yellow Set (M),鯊魚寶寶 2% 黃色套裝 (男)
PROPITEM_TXT_100999,Baby Shark 2% Black Set (M),鯊魚寶寶 2% 黑色套裝 (男)
PROPITEM_TXT_101000,The Baby Shark Green set for female characters.,為女角色鯊魚寶寶綠色套裝。
PROPITEM_TXT_101001,The Baby Shark Pink set for female characters.,為女角色鯊魚寶寶粉紅色套裝。
PROPITEM_TXT_101002,The Baby Shark Gray set for female characters.,為女角色鯊魚寶寶灰色套裝。
PROPITEM_TXT_101003,The Baby Shark Blue set for female characters.,為女角色鯊魚寶寶藍色套裝。
PROPITEM_TXT_101004,The Baby Shark Yellow set for female characters.,為女角色鯊魚寶寶黃色套裝。
PROPITEM_TXT_101005,The Baby Shark Black set for female characters.,為女角色鯊魚寶寶黑色套裝。
PROPITEM_TXT_101006,The Baby Shark Green set for male characters.,為男角色鯊魚寶寶綠色套裝。
PROPITEM_TXT_101007,The Baby Shark Pink set for male characters.,為男角色鯊魚寶寶粉紅色套裝。
PROPITEM_TXT_101008,The Baby Shark Gray set for male characters.,為男角色鯊魚寶寶灰色套裝。
PROPITEM_TXT_101009,The Baby Shark Blue set for male characters.,為男角色鯊魚寶寶藍色套裝。
PROPITEM_TXT_101010,The Baby Shark Yellow set for male characters.,為男角色鯊魚寶寶黃色套裝。
PROPITEM_TXT_101011,The Baby Shark Black set for male characters.,為男角色鯊魚寶寶黑色套裝。
PROPITEM_TXT_101012,Baby Shark Green Suit (F),鯊魚寶寶綠色服裝 (女)
PROPITEM_TXT_101013,Baby Shark Pink Suit (F),鯊魚寶寶粉紅色服裝 (女)
PROPITEM_TXT_101014,Baby Shark Gray Suit (F),鯊魚寶寶灰色服裝 (女)
PROPITEM_TXT_101015,Baby Shark Blue Suit (F),鯊魚寶寶藍色服裝 (女)
PROPITEM_TXT_101016,Baby Shark Yellow Suit (F),鯊魚寶寶黃色服裝 (女)
PROPITEM_TXT_101017,Baby Shark Black Suit (F),鯊魚寶寶黑色服裝 (女)
PROPITEM_TXT_101018,Baby Shark Suit for female characters.,為女角色鯊魚寶寶服裝。
PROPITEM_TXT_101019,Baby Shark Green Suit (M),鯊魚寶寶綠色服裝 (男)
PROPITEM_TXT_101020,Baby Shark Pink Suit (M),粉紅鯊魚寶寶套裝 (男)
PROPITEM_TXT_101021,Baby Shark Gray Suit (M),灰色鯊魚寶寶套裝 (男)
PROPITEM_TXT_101022,Baby Shark Blue Suit (M),藍色鯊魚寶寶套裝 (男)
PROPITEM_TXT_101023,Baby Shark Yellow Suit (M),黃色鯊魚寶寶套裝 (男)
PROPITEM_TXT_101024,Baby Shark Black Suit (M),黑色鯊魚寶寶套裝 (男)
PROPITEM_TXT_101025,Baby Shark Suit for male characters.,男角色鯊魚寶寶套裝
PROPITEM_TXT_101026,Baby Shark Green Shoes (F),綠色鯊魚寶寶鞋 (女)
PROPITEM_TXT_101027,Baby Shark Pink Shoes (F),粉紅鯊魚寶寶鞋 (女)
PROPITEM_TXT_101028,Baby Shark Gray Shoes (F),灰色鯊魚寶寶鞋 (女)
PROPITEM_TXT_101029,Baby Shark Blue Shoes (F),藍色鯊魚寶寶鞋 (女)
PROPITEM_TXT_101030,Baby Shark Yellow Shoes (F),黃色鯊魚寶寶鞋 (女)
PROPITEM_TXT_101031,Baby Shark Black Shoes (F),黑色鯊魚寶寶鞋 (女)
PROPITEM_TXT_101032,Baby Shark Shoes for female characters.,女角色鯊魚寶寶鞋
PROPITEM_TXT_101033,Baby Shark Green Shoes (M),綠色鯊魚寶寶鞋 (男)
PROPITEM_TXT_101034,Baby Shark Pink Shoes (M),粉紅鯊魚寶寶鞋 (男)
PROPITEM_TXT_101035,Baby Shark Gray Shoes (M),灰色鯊魚寶寶鞋 (男)
PROPITEM_TXT_101036,Baby Shark Blue Shoes (M),藍色鯊魚寶寶鞋 (男)
PROPITEM_TXT_101037,Baby Shark Yellow Shoes (M),黃色鯊魚寶寶鞋 (男)
PROPITEM_TXT_101038,Baby Shark Black Shoes (M),黑色鯊魚寶寶鞋 (男)
PROPITEM_TXT_101039,Baby Shark Shoes for male characters.,男角色鯊魚寶寶鞋
PROPITEM_TXT_101040,Baby Shark Green Hat (F),綠色鯊魚寶寶帽 (女)
PROPITEM_TXT_101041,Baby Shark Pink Hat (F),粉紅鯊魚寶寶帽 (女)
PROPITEM_TXT_101042,Baby Shark Gray Hat (F),灰色鯊魚寶寶帽 (女)
PROPITEM_TXT_101043,Baby Shark Blue Hat (F),藍色鯊魚寶寶帽 (女)
PROPITEM_TXT_101044,Baby Shark Yellow Hat (F),黃色鯊魚寶寶帽 (女)
PROPITEM_TXT_101045,Baby Shark Black Hat (F),黑色鯊魚寶寶帽 (女)
PROPITEM_TXT_101046,Baby Shark Hat for female characters.,女角色鯊魚寶寶帽
PROPITEM_TXT_101047,Baby Shark Green Hat (M),綠色鯊魚寶寶帽 (男)
PROPITEM_TXT_101048,Baby Shark Pink Hat (M),粉紅鯊魚寶寶帽 (男)
PROPITEM_TXT_101049,Baby Shark Gray Hat (M),灰色鯊魚寶寶帽 (男)
PROPITEM_TXT_101050,Baby Shark Blue Hat (M),藍色鯊魚寶寶帽 (男)
PROPITEM_TXT_101051,Baby Shark Yellow Hat (M),黃色鯊魚寶寶帽 (男)
PROPITEM_TXT_101052,Baby Shark Black Hat (M),黑色鯊魚寶寶帽 (男)
PROPITEM_TXT_101053,Baby Shark Hat for male characters.,男角色鯊魚寶寶帽
PROPITEM_TXT_101054,Baby Giant Bang,巨大崩崩寶寶
PROPITEM_TXT_101055,"A cute and fast, baby, Giant Bang that follows its master around and picks up dropped items",一個可愛而快速的巨大崩崩寶寶，它跟隨它的主人並撿起掉落的物品
PROPITEM_TXT_101056,Baby Burudeng,藍甲蟲寶寶
PROPITEM_TXT_101057,"A cute and fast, baby, Burudeng that follows its master around and picks up dropped items",一個可愛而快速的藍甲蟲寶寶，它跟隨它的主人並撿起掉落的物品
PROPITEM_TXT_101058,Baby Iren,蚊子寶寶
PROPITEM_TXT_101059,"A scary but fast, baby, Iren that follows its master around and picks up dropped items",一個可怕而快速的蚊子寶寶，它跟隨它的主人並撿起掉落的物品
PROPITEM_TXT_101060,Baby Mushpoie,魔菇寶寶
PROPITEM_TXT_101061,"A scary but fast, baby, Mushpoie that follows its master around and picks up dropped items",一個可怕而快速的魔菇寶寶，它跟隨它的主人並撿起掉落的物品
PROPITEM_TXT_101062,Baby Flybrigen,骷髏魔翼寶寶
PROPITEM_TXT_101063,"A scary but fast, baby, Flybrigen that follows its master around and picks up dropped items",一個可怕而快速的骷髏魔翼寶寶，它跟隨它的主人並撿起掉落的物品
PROPITEM_TXT_101064,Baby Nuctuvehicle,犁田輪椅寶寶
PROPITEM_TXT_101065,"A scary but fast, baby, Nuctuvehicle that follows its master around and picks up dropped items",一個可怕而快速的犁田輪椅寶寶，它跟隨它的主人並撿起掉落的物品
PROPITEM_TXT_017275,Cat Set (M),貓套裝 (男)
PROPITEM_TXT_017276,Can be exchanged for a Cat Set (Male).,可交換貓套裝 (男)
PROPITEM_TXT_017277,Cat Set (F),貓套裝 (女)
PROPITEM_TXT_017278,Can be exchanged for a Cat Set (Female).,可交換貓套裝 (女)
PROPITEM_TXT_010988,Skipper Set (M),船長套裝 (男)
PROPITEM_TXT_010989,"This box contains the Skipper Set for male characters. Lovely day for a cruise, wouldn't you say?",包含男性角色的船長套裝。遊輪的美好一天，你說是不是啊？
PROPITEM_TXT_020403,Neo Workout Set (F),尼歐健身套裝 (女)
PROPITEM_TXT_020404,Black Wedding Set for Male Characters.,男角色的黑色婚禮套裝。
PROPITEM_TXT_010436,Spacesuit Set (M),太空衣套裝 (男)
PROPITEM_TXT_010437,Box that contains Spacesuit Set (M),包含太空衣套裝 (男)
PROPITEM_TXT_010446,Spacesuit Set (F),太空衣套裝 (女)
PROPITEM_TXT_010447,Box that contains Spacesuit Set (F),包含太空衣套裝 (女)
PROPITEM_TXT_009746,Baseball Set (M),棒球套裝 (男)
PROPITEM_TXT_009747,Baseball Set for male characters,男角色棒球套裝
PROPITEM_TXT_009756,Baseball Set (F),棒球套裝 (女)
PROPITEM_TXT_009757,Baseball Set for female characters,女角色棒球套裝
PROPITEM_TXT_011170,Detective Set (M),偵探套裝 (男)
PROPITEM_TXT_011171,"Detective Set for male characters. Includes suit, shoes, hat, and gloves.",男角色的偵探套裝，包括西裝、鞋子、帽子和手套。
PROPITEM_TXT_011180,Detective Set (F),偵探套裝 (女)
PROPITEM_TXT_011181,"Detective Set for female characters. Includes suit, shoes, hat, and gloves.",女角色的偵探套裝，包括西裝、鞋子、帽子和手套。
PROPITEM_TXT_101066,Returning Gift Box,退貨禮物盒
PROPITEM_TXT_101067,A special gift for players who did not login since 2 weeks!,給兩週未登錄玩家的特別禮物！
PROPITEM_TXT_101068,Cryro Helmet,克瑞翁頭盔
PROPITEM_TXT_101069,Cryro Suit,克瑞翁衣服
PROPITEM_TXT_101070,Cryro Gauntlets,克瑞翁手套
PROPITEM_TXT_101071,Cryro Boots,克瑞翁靴子
PROPITEM_TXT_101072,Forrben Helmet,福爾本頭盔
PROPITEM_TXT_101073,Forrben Suit,福爾本衣服
PROPITEM_TXT_101074,Forrben Gauntlets,福爾本手套
PROPITEM_TXT_101075,Forrben Boots,福爾本靴子
PROPITEM_TXT_101076,Naneon Helmet,納尼亞頭盔
PROPITEM_TXT_101077,Naneon Suit,納尼亞服裝
PROPITEM_TXT_101078,Naneon Gauntlets,納尼亞手套
PROPITEM_TXT_101079,Naneon Boots,納尼亞靴子
PROPITEM_TXT_101080,Vizes Helmet,維澤斯頭盔
PROPITEM_TXT_101081,Vizes Suit,維澤斯服裝
PROPITEM_TXT_101082,Vizes Gauntlets,維澤斯手套
PROPITEM_TXT_101083,Vizes Boots,維澤斯靴子
PROPITEM_TXT_101084,Keinos Helmet,凱諾斯頭盔
PROPITEM_TXT_101085,Keinos Suit,凱諾斯服裝
PROPITEM_TXT_101086,Keinos Gauntlets,凱諾斯手套
PROPITEM_TXT_101087,Keinos Boots,凱諾斯靴子
PROPITEM_TXT_101088,Ouken Helmet,歐肯頭盔
PROPITEM_TXT_101089,Ouken Suit,歐肯服裝
PROPITEM_TXT_101090,Ouken Gauntlets,歐肯手套
PROPITEM_TXT_101091,Ouken Boots,歐肯靴子
PROPITEM_TXT_101092,Peinn Helmet,佩恩頭盔
PROPITEM_TXT_101093,Peinn Suit,佩恩服裝
PROPITEM_TXT_101094,Peinn Gauntlets,佩恩手套
PROPITEM_TXT_101095,Peinn Boots,佩恩靴子
PROPITEM_TXT_101096,Quinox Helmet,藜麥頭盔
PROPITEM_TXT_101097,Quinox Suit,藜麥服裝
PROPITEM_TXT_101098,Quinox Gauntlets,藜麥手套
PROPITEM_TXT_101099,Quinox Boots,藜麥靴子
PROPITEM_TXT_101100,Cyrent Helmet,賽倫特頭盔
PROPITEM_TXT_101101,Cyrent Suit,賽倫特服裝
PROPITEM_TXT_101102,Cyrent Gauntlets,賽倫特手套
PROPITEM_TXT_101103,Cyrent Boots,賽倫特靴子
PROPITEM_TXT_101104,Forrain Helmet,福蘭頭盔
PROPITEM_TXT_101105,Forrain Suit,福蘭服裝
PROPITEM_TXT_101106,Forrain Gauntlets,福蘭手套
PROPITEM_TXT_101107,Forrain Boots,福蘭靴子
PROPITEM_TXT_101108,Nanex Helmet,納內克斯頭盔
PROPITEM_TXT_101109,Nanex Suit,納內克斯服裝
PROPITEM_TXT_101110,Nanex Gauntlets,納內克斯手套
PROPITEM_TXT_101111,Nanex Boots,納內克斯靴子
PROPITEM_TXT_101112,Vizith Helmet,維茲斯頭盔
PROPITEM_TXT_101113,Vizith Suit,維茲斯服裝
PROPITEM_TXT_101114,Vizith Gauntlets,維茲斯手套
PROPITEM_TXT_101115,Vizith Boots,維茲斯靴子
PROPITEM_TXT_101116,Keisan Helmet,基桑頭盔
PROPITEM_TXT_101117,Keisan Suit,基桑服裝
PROPITEM_TXT_101118,Keisan Gauntlets,基桑手套
PROPITEM_TXT_101119,Keisan Boots,基桑靴子
PROPITEM_TXT_101120,Oukest Helmet,歐克斯特頭盔
PROPITEM_TXT_101121,Oukest Suit,歐克斯特服裝
PROPITEM_TXT_101122,Oukest Gauntlets,歐克斯特手套
PROPITEM_TXT_101123,Oukest Boots,歐克斯特靴子
PROPITEM_TXT_101124,Penel Helmet,佩內爾頭盔
PROPITEM_TXT_101125,Penel Suit,佩內爾服裝
PROPITEM_TXT_101126,Penel Gauntlets,佩內爾手套
PROPITEM_TXT_101127,Penel Boots,佩內爾靴子
PROPITEM_TXT_101128,Quition Helmet,奎伊遜頭盔
PROPITEM_TXT_101129,Quition Suit,奎伊遜服裝
PROPITEM_TXT_101130,Quition Gauntlets,奎伊遜手套
PROPITEM_TXT_101131,Quition Boots,奎伊遜靴子
PROPITEM_TXT_101132,Beiras Helmet,貝拉斯頭盔
PROPITEM_TXT_101133,Beiras Suit,貝拉斯服裝
PROPITEM_TXT_101134,Beiras Gauntlets,貝拉斯手套
PROPITEM_TXT_101135,Beiras Boots,貝拉斯靴子
PROPITEM_TXT_101136,Ogothr Helmet,奧哥瑟頭盔
PROPITEM_TXT_101137,Ogothr Suit,奧哥瑟服裝
PROPITEM_TXT_101138,Ogothr Gauntlets,奧哥瑟手套
PROPITEM_TXT_101139,Ogothr Boots,奧哥瑟靴子
PROPITEM_TXT_101140,Cerus Helmet,塞魯斯頭盔
PROPITEM_TXT_101141,Cerus Suit,塞魯斯服裝
PROPITEM_TXT_101142,Cerus Gauntlets,塞魯斯手套
PROPITEM_TXT_101143,Cerus Boots,塞魯斯靴子
PROPITEM_TXT_101144,Heren Helmet,赫倫頭盔
PROPITEM_TXT_101145,Heren Suit,赫倫服裝
PROPITEM_TXT_101146,Heren Gauntlets,赫倫手套
PROPITEM_TXT_101147,Heren Boots,赫倫靴子
PROPITEM_TXT_101148,Nhil Helmet,奈爾頭盔
PROPITEM_TXT_101149,Nhil Suit,奈爾服裝
PROPITEM_TXT_101150,Nhil Gauntlets,奈爾手套
PROPITEM_TXT_101151,Nhil Boots,奈爾靴子
PROPITEM_TXT_101152,Arok Helmet,艾羅克頭盔
PROPITEM_TXT_101153,Arok Suit,艾羅克服裝
PROPITEM_TXT_101154,Arok Gauntlets,艾羅克手套
PROPITEM_TXT_101155,Arok Boots,艾羅克靴子
PROPITEM_TXT_101156,Shriken Helmet,史瑞肯頭盔
PROPITEM_TXT_101157,Shriken Suit,史瑞肯服裝
PROPITEM_TXT_101158,Shriken Gauntlets,史瑞肯手套
PROPITEM_TXT_101159,Shriken Boots,史瑞肯靴子
PROPITEM_TXT_101160,Vallath Helmet,瓦拉斯頭盔
PROPITEM_TXT_101161,Vallath Suit,瓦拉斯服裝
PROPITEM_TXT_101162,Vallath Gauntlets,瓦拉斯手套
PROPITEM_TXT_101163,Vallath Boots,瓦拉斯靴子
PROPITEM_TXT_101164,Beira Helmet,貝諾頭盔
PROPITEM_TXT_101165,Beira Suit,貝諾服裝
PROPITEM_TXT_101166,Beira Gauntlets,貝諾手套
PROPITEM_TXT_101167,Beira Boots,貝諾靴子
PROPITEM_TXT_101168,Ogothas Helmet,奧哥達斯頭盔
PROPITEM_TXT_101169,Ogothas Suit,奧哥達斯服裝
PROPITEM_TXT_101170,Ogothas Gauntlets,奧哥達斯手套
PROPITEM_TXT_101171,Ogothas Boots,奧哥達斯靴子
PROPITEM_TXT_101172,Cerusil Helmet,賽魯索頭盔
PROPITEM_TXT_101173,Cerusil Suit,賽魯索服裝
PROPITEM_TXT_101174,Cerusil Gauntlets,賽魯索手套
PROPITEM_TXT_101175,Cerusil Boots,賽魯索靴子
PROPITEM_TXT_101176,Herena Helmet,赫雷納頭盔
PROPITEM_TXT_101177,Herena Suit,赫雷納服裝
PROPITEM_TXT_101178,Herena Gauntlets,赫雷納手套
PROPITEM_TXT_101179,Herena Boots,赫雷納靴子
PROPITEM_TXT_101180,Nhilo Helmet,尼洛頭盔
PROPITEM_TXT_101181,Nhilo Suit,尼洛服裝
PROPITEM_TXT_101182,Nhilo Gauntlets,尼洛手套
PROPITEM_TXT_101183,Nhilo Boots,尼洛靴子
PROPITEM_TXT_101184,Arokas Helmet,阿羅卡斯頭盔
PROPITEM_TXT_101185,Arokas Suit,阿羅卡斯服裝
PROPITEM_TXT_101186,Arokas Gauntlets,阿羅卡斯手套
PROPITEM_TXT_101187,Arokas Boots,阿羅卡斯靴子
PROPITEM_TXT_101188,Shrik Helmet,史瑞克頭盔
PROPITEM_TXT_101189,Shrik Suit,史瑞克服裝
PROPITEM_TXT_101190,Shrik Gauntlets,史瑞克手套
PROPITEM_TXT_101191,Shrik Boots,史瑞克靴子
PROPITEM_TXT_101192,Vallus Helmet,瓦勒斯頭盔
PROPITEM_TXT_101193,Vallus Suit,瓦勒斯服裝
PROPITEM_TXT_101194,Vallus Gauntlets,瓦勒斯手套
PROPITEM_TXT_101195,Vallus Boots,瓦勒斯靴子
PROPITEM_TXT_101196,Centrelink Guild Cloak,中心連結公會披風
PROPITEM_TXT_101197,Refined Beiras Helmet,精煉貝諾頭盔
PROPITEM_TXT_101198,Refined Beiras Suit,精煉貝諾服裝
PROPITEM_TXT_101199,Refined Beiras Gauntlets,精煉貝諾手套
PROPITEM_TXT_101200,Refined Beiras Boots,精煉貝諾靴子
PROPITEM_TXT_101201,Refined Ogothr Helmet,精煉奧哥瑟頭盔
PROPITEM_TXT_101202,Refined Ogothr Suit,精煉奧哥瑟服裝
PROPITEM_TXT_101203,Refined Ogothr Gauntlets,精煉奧哥瑟手套
PROPITEM_TXT_101204,Refined Ogothr Boots,精煉奧哥瑟靴子
PROPITEM_TXT_101205,Refined Cerus Helmet,精煉塞魯斯頭盔
PROPITEM_TXT_101206,Refined Cerus Suit,精煉塞魯斯服裝
PROPITEM_TXT_101207,Refined Cerus Gauntlets,精煉塞魯斯手套
PROPITEM_TXT_101208,Refined Cerus Boots,精煉塞魯斯靴子
PROPITEM_TXT_101209,Refined Heren Helmet,精煉赫倫頭盔
PROPITEM_TXT_101210,Refined Heren Suit,精煉赫倫服裝
PROPITEM_TXT_101211,Refined Heren Gauntlets,精煉赫倫手套
PROPITEM_TXT_101212,Refined Heren Boots,精煉赫倫靴子
PROPITEM_TXT_101213,Refined Nhil Helmet,精煉奈爾頭盔
PROPITEM_TXT_101214,Refined Nhil Suit,精煉奈爾服裝
PROPITEM_TXT_101215,Refined Nhil Gauntlets,精煉奈爾手套
PROPITEM_TXT_101216,Refined Nhil Boots,精煉奈爾靴子
PROPITEM_TXT_101217,Refined Arok Helmet,精煉艾羅克頭盔
PROPITEM_TXT_101218,Refined Arok Suit,精煉艾羅克服裝
PROPITEM_TXT_101219,Refined Arok Gauntlets,精煉艾羅克手套
PROPITEM_TXT_101220,Refined Arok Boots,精煉艾羅克靴子
PROPITEM_TXT_101221,Refined Shriken Helmet,精煉史瑞肯頭盔
PROPITEM_TXT_101222,Refined Shriken Suit,精煉史瑞肯服裝
PROPITEM_TXT_101223,Refined Shriken Gauntlets,精煉史瑞肯手套
PROPITEM_TXT_101224,Refined Shriken Boots,精煉史瑞肯靴子
PROPITEM_TXT_101225,Refined Vallath Helmet,精煉瓦拉斯頭盔
