Key,English,Traditional_Chinese
PROPQUEST_SCENARIO_INC_001275,The Mayor of Flarine can be found in Central Flarine. Please see what it is he requires of you.,布拉里斯市長可以在布拉里斯中央找到。請看看他對你有什麼要求。
PROPQUEST_SCENARIO_INC_001276,"Well, not that I can blame you. I have no time to meddle with politicians.",好吧，我不能怪你，我沒有時間干涉政客。
PROPQUEST_SCENARIO_INC_001277,It is with a warm heart that I welcome you to our humble town young adventurer! The citizens of this town speak highly of all you.,我懷著一顆溫暖的心，歡迎您來到我們卑微的小鎮，年輕冒險家！ 鎮上的市民都對你們贊不絕口。
PROPQUEST_SCENARIO_INC_001278,You haven't met Mayor of Flarine yet?,你還沒見過布拉里斯市長嗎？
PROPQUEST_SCENARIO_INC_001279,Go speak with the Mayor of Flarine.,去和布拉里斯市長談談。
PROPQUEST_SCENARIO_INC_001281,The Furry Menace,毛茸茸的威脅
PROPQUEST_SCENARIO_INC_001282,"I wanted to meet you personally to thank you for all you have done for us. I don't wish to impose, but I hoped you could again call upon your courage.",我想親自見到你，感謝你為我們所做的一切。我不想強加，但我希望你能再次鼓起勇氣。
PROPQUEST_SCENARIO_INC_001283,"Our town guard was once sizeable enough to fend off most of Shade's masquerpets. Now, with each passing day their numbers and power increases, while ours dwindles.",我們鎮守的規模曾經足以抵擋史瑞德的大部分假面舞會。 現在，隨著時間的流逝，他們的人數和力量每天都在增加，而我們的人數和力量卻在減少。
PROPQUEST_SCENARIO_INC_001284,"With that said, could you please help us to exterminate a particularly vicious group of Nyangnyang roaming the lands?",話雖如此，請你幫助我們消滅在這片土地上漫遊的特別惡毒的裝可愛的喵娘集團嗎？
PROPQUEST_SCENARIO_INC_001285,"Nyangnyang can be found in Northern Flaris, right after crossing the bridge. Killing 10 Cute Nyangnyang & 5 Nyangnyang should be sufficient to aid us.",裝可愛的喵娘可以在布拉里斯北方找到，就在過橋之後。 殺死10個可愛的喵娘和5個裝可愛的喵娘，應該足以幫助我們。
PROPQUEST_SCENARIO_INC_001286,"I understand your apprehension, but I do hope you will reconsider your decision.",我理解你的擔憂，但我希望你能重新考慮你的決定。
PROPQUEST_SCENARIO_INC_001287,"Hah! It is as the citizens have said, you ARE truly a great warrior.",哈！ 正如市民所說，你是真正的偉大戰士。
PROPQUEST_SCENARIO_INC_001288,The Nyangnyang roam the lands right across the bridge of Northern Flaris. Please help us to decrease their numbers!,裝可愛的喵娘穿過布拉禮斯北方的橋，在這片土地上漫遊。請幫助我們減少它們的數量！
PROPQUEST_SCENARIO_INC_001289,Kill 10 Cute Nyangnyang & 5 Nyangnyang and return to the Mayor of Flarine.,殺死10個可愛的喵娘和5個裝可愛的喵娘，然後返回布拉里斯市長那裡。
PROPQUEST_SCENARIO_INC_001291,Stomping Grounds,踩踏場地
PROPQUEST_SCENARIO_INC_001292,"Given your prior victory, I have another favor to ask. An unwieldy group of bangs have really shaken things up in Northern Flaris. Can we count on you to take care of them?",有鑑於你之前的勝利，我還有一個問題要請教。一群崩崩嘍囉確實驚嚇了布拉里斯北方，我們可以指望你消滅他們嗎？
PROPQUEST_SCENARIO_INC_001293,"Bangs can be found in North side of Flaris, near by Nyangnyang. Go kill 10 Bang & 5 Captain Bang and come back.",崩崩嘍囉位於布拉里斯的北側，靠近裝可愛的喵娘。去殺死10隻崩崩嘍囉和5隻崩崩，然後回來。
PROPQUEST_SCENARIO_INC_001294,Your prior deeds for us are enough to earn my gratitude.,你之前為我們所做的一切，足以讓我感激不盡。
PROPQUEST_SCENARIO_INC_001295,You've taken care of the issue already!? Astonishing! Now our mining operations in the mountains of Flaris may resume!,你已經解決了這個問題！？真厲害誒！ 現在我們在布拉里斯山區的採礦作業可能會恢復！
PROPQUEST_SCENARIO_INC_001296,Bangs can be found in Northern Flaris near the Nyangnyangs. Removing at least 10 Bangs and 5 Captain Bangs should resolve any issues.,崩崩嘍囉可以在裝可愛的喵娘附近的布拉里斯北側中被找到。消滅至少10個崩崩嘍囉和5個崩崩應該可以解決任何問題。
PROPQUEST_SCENARIO_INC_001297,Kill 10 Bang & 5 Captain Bang and return to the Mayor of Flarine.,殺死10個崩崩嘍囉和5個崩崩，然後返回布拉里斯市長。
PROPQUEST_SCENARIO_INC_001299,A Hero Emerges!,英雄出現！
PROPQUEST_SCENARIO_INC_001300,"Know that I, as well as the citizens of Flaris, are forever in your debt. If you are ever in need of assistance, do not hesitate to ask!",要知道，我以及布拉里斯的公民，永遠欠你的人情。如果你需要幫助，請不要猶豫跟我們說！
PROPQUEST_SCENARIO_INC_001301,"Carry on now young adventurer! I can tell you will accomplish great things. Oh, I believe Reonan was looking for you as well. Won't you speak with him?",現在繼續年輕的冒險家！我可以告訴你會完成偉大的事情。哦，我相信雷奧南也在找你。 你不跟他說話嗎？
PROPQUEST_SCENARIO_INC_001302,"Before you leave, please tell Reonan thanks for bringing you to my attention. He, as well, has my gratitude.",在你離開之前，請告訴雷奧南感謝帶你讓我們認識。他也有我的感激之情。
PROPQUEST_SCENARIO_INC_001303,"Well, I don't mind if you stay here. Who knows, perhaps you might even be the Mayor of Flarine one day! Haha!",好吧，我不介意你留在這裡。 誰知道呢，說不定有一天你會成為布拉里斯的市長！ 哈哈！
PROPQUEST_SCENARIO_INC_001304,"A safe return I see? You no doubt have completed the mayor's request. Oh and his gratitude? Can't say I've ever trusted the word of a politician, but I will take it! Hah!",我看到了一個安全的回報？ 你無疑已經完成了市長的要求。 哦，他的感激之情？ 不能說我曾經相信過政治家的話，但我會接受的！ 哈！
PROPQUEST_SCENARIO_INC_001305,Reonan is looking for you.,雷奧南正在找你。
PROPQUEST_SCENARIO_INC_001306,Go meet with Reonan.,去找雷奧南。
PROPQUEST_SCENARIO_INC_001308,Dispatch to Saint City,派往聖音特
PROPQUEST_SCENARIO_INC_001309,"Nonetheless, because of your work, it appears peace has finally been restored to Flarine. Alas, Madrigal is a world ripe with distress.",儘管如此，由於你的工作，布拉里斯似乎終於恢復了平靜。 唉，瑪德利賈是一個充滿痛苦的世界。
PROPQUEST_SCENARIO_INC_001310,I have received word from a contact in Saint City that masquerpet attacks are steadily on the rise. It also seems that the concerns of the towns people go unheeded.,我從聖音特的一位聯繫人那裡得到消息，怪物的襲擊正在逐步升高，似乎鎮上人們的擔憂也被忽視了。
PROPQUEST_SCENARIO_INC_001311,It looks like this could once again be your chance to prove your true worth. Make haste to Saint City and meet my contact Leann!,看起來這可能再次成為您證明自己真正價值的機會。 趕緊去聖音特見我的聯絡人萊恩！
PROPQUEST_SCENARIO_INC_001312,"You can reach Saint City by flying west from this location using an Airship from Central Flarine or your own Flying device. You may also purchase a blinkwing of Saint Morning from Marche, the resident magician.",你可以使用來自布拉里斯的飛艇或你自己的飛行設備從該位置向西飛抵聖音特。你也可以從駐地魔法師魔力夢夢那裡購買聖音特回卷。
PROPQUEST_SCENARIO_INC_001313,"Hmm, I guess this worlds call for heroes is currently falling upon deaf ears.",嗯，我想這個世界對英雄的呼喚目前被置若罔聞。
PROPQUEST_SCENARIO_INC_001314,Where is the savior that Reonan was talking about? I don't have time to talk to you. This is not a good time for me to guide you around!! Traveler!!.,雷奧南所說的救世主在哪裡？ 我沒時間和你說話。 現在不是我指導你的好時機！！ 旅行者！！。
PROPQUEST_SCENARIO_INC_001315,"My contact's name is Leann. You can meet her in the Saint Morning square, in front of the Cathedral.",我的聯繫人的名字是萊恩，你可以在大教堂前的聖晨廣場見到她。
PROPQUEST_SCENARIO_INC_001316,Meet Leann in front of the Cathedral in Saint City.,在聖音特大教堂前與萊恩會面。
PROPQUEST_SCENARIO_INC_001318,A Warm Reception?,熱情接待？
PROPQUEST_SCENARIO_INC_001319,"Sorry, I'm busy looking for someone so hurry… What did you say? YOU are the hero Reonan spoke of!? I imagined you to look, oh… a tad more heroic?",對不起，我正忙著找人，所以著急……你說什麼？ 你就是雷奧南所說的英雄！？ 我想像你看起來，哦……更英勇一點？
PROPQUEST_SCENARIO_INC_001320,"Well, where are my manners? Heh. Welcome to Saint City, the biggest town of Madrigal, supplier of airships and… oh sorry, you probably don't care about any of this!",好吧，我的禮貌在哪裡？ 呵呵。 歡迎來到聖音特，瑪德利賈大的城鎮，飛艇供應商......哦，對不起，你可能不關心這些！
PROPQUEST_SCENARIO_INC_001321,"Reonan DID send you here for more than listening to me ramble about our town, but hey! I'm a tour guide, it's what I do! Anyway! The mayor requests your presence. Please speak with him.",雷奧南派你來這裡不僅僅是為了聽我閒聊我們的小鎮，但是，嘿！ 我是導遊，這就是我的工作！ 反正！ 市長請求你出席。 請和他談談。
PROPQUEST_SCENARIO_INC_001322,The Mayor of Saint City is standing behind me. He'll inform you more of the situation at hand!,聖音特市長站在我身後。 他會告訴你更多目前的情況！
PROPQUEST_SCENARIO_INC_001323,Don't feel like it? Just don't expect me to babysit you all day long! I'm a busy gal ya know!,不喜歡嗎？ 只是別指望我整天照顧你！ 我是一個忙碌的女孩你知道！
PROPQUEST_SCENARIO_INC_001324,Ah! So you must be the famed hero of Flaris I've heard so much about? I guess I owe you my thanks already for making the trip to Saint City.,啊! 所以你一定是我耳熟能詳的布拉里斯的著名英雄吧？ 我想我已經感謝你來聖音特旅行了。
PROPQUEST_SCENARIO_INC_001325,What? Lost? The Mayor is right behind me. Apparently your vision is as bad as Reonan's choice in heroes.,什麼？ 丟失的？ 市長就在我身後。顯然你的眼光和雷奧南在選英雄時一樣糟糕。
PROPQUEST_SCENARIO_INC_001326,Meet Mayor of Saint City.,會見聖音特市長。
PROPQUEST_SCENARIO_INC_001328,Corrupted Cabbage Patch,修整腐敗空心菜
PROPQUEST_SCENARIO_INC_001329,Leann and Reonan have informed me of your imminent arrival. Word of your deeds has also spread amongst our citizens. You must be quite an outstanding person for someone your age.,萊恩和雷奧南已經通知我你即將到來。你的事蹟也在我們的公民中傳播開來，對你這個年紀的人來說，你一定是一個非常優秀的人。
PROPQUEST_SCENARIO_INC_001330,"Oh? You want to know about Reonan? He's even sort of a mystery to me. Some say he can slay a Meteonyker with his bare hands. Tall tales aside, I have a request for you…",哦？ 你想知道雷奧南嗎？ 他對我來說甚至是個謎。 有人說他可以徒手殺死地炎飛龍。拋開傳奇故事，我有一個請求
PROPQUEST_SCENARIO_INC_001331,An army of ravenous plants are emerging and threatening the safety of our citizens. They seem to be the result of some mysterious dark magic.,一群貪婪的植物正在出現，威脅著我們人們的安全，它們似乎是某種神秘的黑暗魔法的結果。
PROPQUEST_SCENARIO_INC_001332,"Known as Wagsaac, these plants eat everything standing in their way. Please head south of Saint City and defeat 10 Small Wagsaac & 5 Wagsaac.",這些被稱為拳頭花的植物會吃掉所有擋路的東西。請前往聖音特以南並擊敗10個小拳頭花和5個拳頭花。
PROPQUEST_SCENARIO_INC_001333,"Hmm, it appears that the stories of your selfless heroism were a little exaggerated.",嗯，看來你的無私英雄事蹟有些誇張了。
PROPQUEST_SCENARIO_INC_001334,"It appears that the tales of your deeds are true! With the Wagsaac threat contained, our guards can once again focus on the defense of Saint City!",看來你的事蹟是真的！ 拳頭花威脅被遏制，我們的守衛可以再次專注於聖音特的防禦！
PROPQUEST_SCENARIO_INC_001335,Please defeat 10 Small Wagsaac & 5 Wagsaac South of the Town. Our guards are already at working trying to eliminate this menace and could use assistance!,我請打敗10個小拳頭花和5個城鎮南側的拳頭花。我們的警衛已經在努力消除這種威脅，可以尋求幫助！
PROPQUEST_SCENARIO_INC_001336,Kill 10 Small Wagsaac & 5 Wagsaac and return to the Mayor of Saint City.,殺死10個小拳頭花和5個拳頭花，然後返回聖音特市長處。
PROPQUEST_SCENARIO_INC_001338,Pint Sized Hero,品脫大小的英雄
PROPQUEST_SCENARIO_INC_001339,"It appears as if I must again call upon you for a favor. We have reports of a missing child, but unfortunately our guards are too occupied to help.",看來我必須再次請你幫忙。我們有一個孩子失踪的報告，但不幸的是我們的守衛太忙了，無法提供幫助。
PROPQUEST_SCENARIO_INC_001340,"The boy, named Nerco, apparently left a note to his mother saying he wanted to defeat monsters just like the Hero of Flaris! For his sake, please find and protect him!",這個男孩名叫尼爾科，顯然是給他媽媽留下了一張紙條，說他想像布拉里斯英雄一樣去打怪物！ 為了他，請幫忙找到他並保護他！
PROPQUEST_SCENARIO_INC_001341,"His mother believes him to be in Southern Saint Morning, attempting to take on the Mia by himself. Please protect him by defeating 10 Small Mia & 5 Mia.",他的母親相信他在南聖音特，試圖獨自對付米兒。請通過擊敗10個米兒妹妹和5個米兒來保護他。
PROPQUEST_SCENARIO_INC_001342,What? Why am I asking you to find just a KID? Kids are the future of Madrigal. You have a bad mental attitude.,什麼？ 為什麼我要你只找一個孩子？ 孩子是瑪德利賈的未來。你這樣的心態不好喔！
PROPQUEST_SCENARIO_INC_001343,"Tremble ghosts, for I am the mightiest warrior in the… wait, who are you? You are interrupting my ghost slaying!","Tremble ghosts, for I am the mightiest warrior in the… wait, who are you? You are interrupting my ghost slaying!"
PROPQUEST_SCENARIO_INC_001344,Hurry and find Nerco before the Mia get to him!,快點在米兒找到尼羅可之前找到他！
PROPQUEST_SCENARIO_INC_001345,Kill 10 Small Mia & 5 Mia and locate Nerco.,殺死10隻米兒妹妹和 5隻米兒並找到尼羅可。
PROPQUEST_SCENARIO_INC_001347,A Mother's Fury,母親的憤怒
PROPQUEST_SCENARIO_INC_001348,"What? You came here to find me? You must have me confused with someone else. I'm not a lost child, I'm a mighty warrior!!!",什麼？ 你是來找我的？ 你一定把我和別人搞混了。 我不是迷路的孩子，我是強大的戰士！！！
PROPQUEST_SCENARIO_INC_001349,"Ok, so maybe I did get just a little lost. WHAT!? My mom already reported me missing!? Oh am I in trouble. Mom is gonna take my upgraded wooden sword!!!",好的，所以也許我確實有點迷路了。 什麼！？ 我媽已經報我失踪了！？ 哦，我有麻煩了。 媽媽要拿走我升級後的木劍！！！
PROPQUEST_SCENARIO_INC_001350,"Hey... um... YOU!! I need a favor. Please go and tell my mom I'm at a friend's house and will be home for dinner! If not, I am going to throw such a tantrum.","Hey... um... YOU!! I need a favor. Please go and tell my mom I'm at a friend's house and will be home for dinner! If not, I am going to throw such a tantrum."
PROPQUEST_SCENARIO_INC_001351,"Hehe, I knew you would accept my request. Please tell my mom everything is fine. Don't worry about me, I will go back soon enough!",呵呵，我就知道你會接受我的請求。 請告訴我媽媽一切都很好。 不用擔心我，我很快就會回去的！
PROPQUEST_SCENARIO_INC_001352,No! No! I won't go! I won't go! I won't go! You can't make me!,不！ 不！ 我不會去的！ 我不會去的！ 我不會去的！ 你不能強迫我！
PROPQUEST_SCENARIO_INC_001353,"What? At a friend's house? Oh that Nerco is such a little lying !@#!&@ When he comes back, I will kick his ~!#@$!#&#!@#!...",什麼？ 在朋友家？ 哦那個尼羅可在撒謊 ！@#!&@等他回來，我會踢他的~！#@$！#&#！@#！...
PROPQUEST_SCENARIO_INC_001355,Tell Lusina Nerco's words.,告訴路琪娜尼羅可的話。
PROPQUEST_SCENARIO_INC_001357,Like finding a Hair band in a Pumpkin Patch,就像在南瓜村裡找到一根髮帶
PROPQUEST_SCENARIO_INC_001358,"Hey you... It's no use talking to my mommy right now. When she gets angry, she gets ANGRY.*giggle* Give her some time!","Hey you... It's no use talking to my mommy right now. When she gets angry, she gets ANGRY.*giggle* Give her some time!"
PROPQUEST_SCENARIO_INC_001359,"Since you aren't busy now, I know you would looooooove to do me a favor! *giggle* A few days ago I lost my favorite Marble Hair band outside of the town. Please please find it?","Since you aren't busy now, I know you would looooooove to do me a favor! *giggle* A few days ago I lost my favorite Marble Hair band outside of the town. Please please find it?"
PROPQUEST_SCENARIO_INC_001360,"Yay! Thank you so much! You are super awesome. If I remember right, I lost it playing hide and seek with Nerco near the Pumpkin Village.",耶！ 太感謝了！ 你太棒了。 如果我沒記錯的話，我在南瓜村附近和尼羅可玩捉迷藏弄丟了。
PROPQUEST_SCENARIO_INC_001361,"But but but, it was my favoritest… my daddy bought it for me!!!",但是但是，這是我最喜歡的……我爸爸給我買的！！！
PROPQUEST_SCENARIO_INC_001362,You found my hair band!? Yay! You are the bestest ever!!! You are a real hero!,你找到了我的髮帶！？ 耶！ 你永遠是最棒的！！！ 你是真正的英雄！
PROPQUEST_SCENARIO_INC_001363,"Be careful! Pumpkin Village has lots of scary Mr.Pumpkins. When I saw one, I ran as fast as I could and lost my scrunchie!",當心！ 南瓜村有很多可怕的南瓜先生。當我看到它時，我就用最快的速度跑走，然後把我的髮圈弄丟了！
PROPQUEST_SCENARIO_INC_001364,Find Marble Hair band from Pumpkin village and go back to Nersha.,在南瓜村附近尋找珠玉髮帶，然後拿回去給雷爾夏。
PROPQUEST_SCENARIO_INC_001366,A Mother's Embrace,母親的擁抱
PROPQUEST_SCENARIO_INC_001367,"Oh, also! My mommy is looking for you... Go talk to her. Don't worry, she is cooled down now.","Oh, also! My mommy is looking for you... Go talk to her. Don't worry, she is cooled down now."
PROPQUEST_SCENARIO_INC_001368,I think she wants to thank you for helping me!,我想她想感謝你幫助我！
PROPQUEST_SCENARIO_INC_001369,"Hmm... If you go back to Mayor, this mission will fail...","Hmm... If you go back to Mayor, this mission will fail..."
PROPQUEST_SCENARIO_INC_001370,"Good to see you again. Sorry for earlier, it's just that Nerco makes me so angry sometimes. Anyway, I heard you found something for my daughter.",很高興再次見到你。抱歉之前，只是尼羅可有時讓我很生氣。不管怎樣，我聽說你為我女兒找到了一些東西。
PROPQUEST_SCENARIO_INC_001371,Please go talk with my mommy!,請去和我媽媽談談！
PROPQUEST_SCENARIO_INC_001372,Speak with Lusina.,與路琪娜交談
PROPQUEST_SCENARIO_INC_001374,Nothing Like a Home Cooked Meal,沒有什麼比得上家常菜了
PROPQUEST_SCENARIO_INC_001375,Thank you! You found my son and also helped my daughter. Now I can momentarily feel relieved. Let me treat you to a home cooked meal! Hold on...,Thank you! You found my son and also helped my daughter. Now I can momentarily feel relieved. Let me treat you to a home cooked meal! Hold on...
PROPQUEST_SCENARIO_INC_001376,"Ah!!! All of my kitchen knives got rusty. I just wanted to treat you a good meal to show my appreciation... Now, I can't even feed my children!",啊！！！ 我所有的廚刀都生鏽了。 我只是想請你吃一頓以表達我的感激之情……現在，我連孩子們也都吃不了飯了！
PROPQUEST_SCENARIO_INC_001377,"You've helped our family so much already, but can I ask you for a favor also?",你已經幫了我們家這麼多，但我還可請你幫忙嗎？
PROPQUEST_SCENARIO_INC_001378,"If I had some Sharp Edge pieces, I could make a knife and once again be a fit mother! Would you please gather some for me?",如果我有一些銳利的刀刃碎片，我可以做一把刀，再次成為一個好母親！ 你能幫我收集一些嗎？
PROPQUEST_SCENARIO_INC_001379,"You are really too kind! You can collect Sharp Edge pieces by killing some Red Mantis… and pulling off their legs. Yes, yes, so it sounds a little vicious. It's ok, you will get over it! Haha!",你真的太好心了！ 你可通過殺死一些赤螳螂來收集銳利的刀刃碎片......並拉下它們的腿。 是的，是的，所以聽起來有點惡毒。 沒關係，你會克服的！ 哈哈！
PROPQUEST_SCENARIO_INC_001380,Oh dear! Now my children shall surely starve! Children's services will take them away and I will be all alone…,哦天啊！ 現在我的孩子們一定會餓死的！ 兒童社福會將他們帶走，我將獨自一人……
PROPQUEST_SCENARIO_INC_001381,How very kind of you! Hope this task wasn't too much of a burden for you. Rest a little now!,你真是太好心了！ 希望這項任務對你來說不是太大的負擔。現在休息一下！
PROPQUEST_SCENARIO_INC_001382,"Unfortunately, you won't be able to pull the legs off all the Red Mantis. Some of them are attached too tightly. Just keep killing them and you will eventually succeed!",不幸的是，你不能把所有赤螳螂的腿都拉下來，其中一些連接得太緊。只要繼續殺死他們，你終究會成功的！
PROPQUEST_SCENARIO_INC_001383,Bring 3 Sharp Edge to Lusina by killing Red Mantis.,殺死赤螳螂，將3個銳利的刀刃帶給路琪娜。
PROPQUEST_SCENARIO_INC_001385,Soups On!,上湯！
PROPQUEST_SCENARIO_INC_001386,"Well, I should hurry and get dinner going. Would you please fetch Nerco for me? I'm sure if I saw him right now, I'd kick his little butt from here to Darkon!","Well, I should hurry and get dinner going. Would you please fetch Nerco for me? I'm sure if I saw him right now, I'd kick his little butt from here to Darkon!"
PROPQUEST_SCENARIO_INC_001387,Thank you so much! I'm sure that crafty little liar is still where you last saw him!,太感謝了！ 我敢肯定，那個狡猾的小騙子還在你最後一次見到他的地方！
PROPQUEST_SCENARIO_INC_001388,"Well, looks like someone is going to bed on an empty stomach then!",好吧，看來有人要空腹睡覺了！
PROPQUEST_SCENARIO_INC_001389,You again? I said I would be home soon enough! Don't tell me my mother sent you!?,You again? I said I would be home soon enough! Don't tell me my mother sent you!?
PROPQUEST_SCENARIO_INC_001390,Please go tell Nerco to come home for dinner!,請去告訴尼羅可回家吃飯！
PROPQUEST_SCENARIO_INC_001391,Tell Lusina's words to Nerco.,把路琪娜的話告訴尼羅可。
PROPQUEST_SCENARIO_INC_001393,The Rusty Shackle,路卡爾路腳鍊
PROPQUEST_SCENARIO_INC_001394,What? My mother told me to come and eat? Awww but I’m just getting started!,什麼？ 我媽叫我回去吃飯？ 哇，但我才剛剛開始！
PROPQUEST_SCENARIO_INC_001395,"What? She's mad at me? If you show Mia's Shackles to her, I know she will be proud! Please take this to my mother.",什麼？ 她生我的氣？ 如果你把米兒的腳鍊給她看，我知道她會很自豪的！ 請把這個給我媽媽。
PROPQUEST_SCENARIO_INC_001396,Awesome! Now I can get back to killing more monsters!,太厲害了！ 現在我可以回去殺更多的怪物了！
PROPQUEST_SCENARIO_INC_001397,"It's ok, I understand that you are just jealous! Mwahaha!",沒關係，我明白你只是嫉妒！ 哇哈哈！
PROPQUEST_SCENARIO_INC_001398,What's this? Some old shackle? What? Nerco told you that he isn't coming back?,What's this? Some old shackle? What? Nerco told you that he isn't coming back?
PROPQUEST_SCENARIO_INC_001399,"Hurry up and take Mia's Shackles to my mother, so she can see how great I am!","Hurry up and take Mia's Shackles to my mother, so she can see how great I am!"
PROPQUEST_SCENARIO_INC_001400,Give Mia's Shackles to Lusina.,將米兒的腳鍊交給路琪娜。
PROPQUEST_SCENARIO_INC_001402,No Rest for the Wicked,惡人不得安息
PROPQUEST_SCENARIO_INC_001403,"Oh that little brat! He is out of his mind! That’s it, when I find him he is getting a spanking more terrifying than Shade's fury!!!",哦，那個小傢伙！ 他瘋了！ 就是這樣，當我找到他時，他被打得比史瑞德的憤怒還可怕！！！
PROPQUEST_SCENARIO_INC_001404,"Oh, by the way! The Mayor of Saint City is looking for you in hurry. I really should go find my son now. I still owe you a meal sometime so come back and see us!",哦，順便說一句！ 聖音特市長急著找你。 我現在真的應該去找我兒子了，我還欠你一頓飯，所以你要回來看看我們喔！
PROPQUEST_SCENARIO_INC_001405,Go see the Mayor of Saint City. I gotta go now. See you!,去見聖音特市長。 我得走了。 再見！
PROPQUEST_SCENARIO_INC_001406,"Well, that’s up to you! Either way, I have to rush off now!",好吧，這取決於你囉！ 不管怎樣，我現在得趕緊走！
PROPQUEST_SCENARIO_INC_001407,Oh! There you are! I've been waiting for you!. We are in great need of your abilities!,哦！ 原來你在這！ 我一直在等你！。 我們非常需要你的能力！
PROPQUEST_SCENARIO_INC_001408,"Hmm, what to spank him with? OH! You are still here? The mayor is looking for you. Please go see him!","Hmm, what to spank him with? OH! You are still here? The mayor is looking for you. Please go see him!"
PROPQUEST_SCENARIO_INC_001409,Meet the Mayor of Saint City.,會見聖音特市長。
PROPQUEST_SCENARIO_INC_001411,Power in Numbers,數字的力量
PROPQUEST_SCENARIO_INC_001412,"Do you know about the Bucrow? They are protectors of the natural order that have existed long before man. They have since grown malicious, and attack our citizens.",你知道巴斯克嗎？他們是早在人類之前就存在的自然的保護者。 不知從那時候開始，他們漸漸變得邪惡了，並攻擊我們的人。
PROPQUEST_SCENARIO_INC_001413,"I believe the sudden increase in the amount of monsters is to blame. Bucrow are very in tune with the balance of nature, and have become enraged with its disintegration",我相信怪物數量的突然增加是主要原因，巴斯克非常渴望自然的平衡，對自然的環境漸漸被破壞自然會感到憤怒。
PROPQUEST_SCENARIO_INC_001414,"I must warn you though. Bucrow are very strong, which is why I've asked you to unite with other champions in this task. Please, will you help us to defeat them?",不過我必須警告你，巴斯克非常強大，這就是為什麼我要求你在這個任務中與其他英雄聯合起來對抗。拜託，你會幫助我們打敗他們嗎？
PROPQUEST_SCENARIO_INC_001415,You and your band of allies must travel to Saint Morning's southernmost region known as the Fantasy Desert. This is where the Bucrow primarily reside.,你和你的盟友必須前往聖音特最南端地區的夢幻沙漠，這是巴斯克主要居住的地方。
PROPQUEST_SCENARIO_INC_001416,"I might not know with any certainty how the Bucrow first began to become so vicious, but what I do know is that we must do something about them soon!",我可不確定巴斯克最初是如何開始變得如此兇殘，但我所知道的是我們必須盡快對它們採取行動！
PROPQUEST_SCENARIO_INC_001417,"Done already!? My thanks go out to you and your allies. Sometimes companionship is the key to victory! As soon as you reach level 30, please return to me as I have another request.",完成了！？ 我要感謝你和你的盟友。 有時候，陪伴是勝利的關鍵！ 等你達到30級後，請回到我這裡，因為我還有一個要求。
PROPQUEST_SCENARIO_INC_001418,Please you must all hurry! We cannot sit idly by in such a dire situation.,請大家一定要快點！ 在如此嚴峻的形勢下，我們不能坐視不管。
PROPQUEST_SCENARIO_INC_001419,Kill 8 Small Bucrow & 4 Bucrow while in a party and return to the Mayor of Saint City.,在劇團中殺死8隻赤火巴斯克和4隻赤焰巴斯克，然後返回聖音特市長處。
PROPQUEST_SCENARIO_INC_001421,Hero of Saint City,聖音特英雄
PROPQUEST_SCENARIO_INC_001422,"Hah, you have become quite the celebrity around here! Yes, there is still evil afoot in Saint Morning, but nothing that we can't now contain thanks to your aid!",哈，你已經成為這裡的名人了！ 是的，在聖音特仍有邪惡在醞釀，但感謝你的幫助，我們現在無法遏制一切！
PROPQUEST_SCENARIO_INC_001423,I do wish to ask you one last favor. Will you hear me out in my final request?,我想請你幫最後一個忙。 你會聽到我最後的請求嗎？
PROPQUEST_SCENARIO_INC_001424,"You have my thanks. Word has it, a group of dangerous escaped convicts from Saint City Prison are planning their revenge. Please defeat the Hobo and take his sword as proof!",我非常的感謝你。 傳聞，一群從聖音特監獄逃出來的危險逃犯，正在籌劃著報仇雪恨。 請打敗獨刀並以他的刀為證！
PROPQUEST_SCENARIO_INC_001425,Hmm…just unfortunate considering how far you have come!,嗯......只是很不幸想到你已經歷了這麼多！
PROPQUEST_SCENARIO_INC_001426,"I knew it all along. Reonan was right. There is truly greatness within you. I, and the people of Saint City, wish to bestow you with this gift of elemental cards. Use them wisely!",我一直都知道，雷奧南是對的。 你真的很偉大，我和聖音特的人，都想把這元素卡片的禮物送給你。 請明智地使用它們！
PROPQUEST_SCENARIO_INC_001427,The Hobo should be in the Western Fantasy Desert. Please eliminate this threat!,獨刀應該在西部奇幻沙漠， 請消除這種威脅！
PROPQUEST_SCENARIO_INC_001428,Kill Hobo and get the Hobo Sword.,殺死獨刀並獲得獨刀。
PROPQUEST_SCENARIO_INC_001453,"Huh? You want me to show you the most powerful skill of mine? Hmm... If you want to see it, I can show you. Here! Put those pieces into my mouth. ah~~","Huh? You want me to show you the most powerful skill of mine? Hmm... If you want to see it, I can show you. Here! Put those pieces into my mouth. ah~~"
PROPQUEST_SCENARIO_INC_001455,Mysterious Bounty Hunter,神秘的賞金獵人
PROPQUEST_SCENARIO_INC_001456,"Level 40 eh? You've really grown since our last meeting! Hmm, have you heard of a man named ""Ghost"" Hael? He is one of Madrigal's best known bounty hunters.",40級了吧？ 自從我們上次見面以來，你真的長大了！ 嗯，你聽說過一個叫“幽靈”哈爾的人嗎？ 他是瑪德利賈最著名的賞金獵人之一。
PROPQUEST_SCENARIO_INC_001457,"His cold and mysterious demeanor have earned him the title ""Ghost"". I've heard from sources that he might be traveling through Flaris today.",他冷酷而神秘的舉止為他贏得了“幽靈”的稱號，我從消息來源聽說他今天可能正在穿越布拉里斯。
